project_id,permit_id
residential_14324090560000,2507109
residential_14324090750000,1836897
residential_14324090770000,1742554
residential_14324090770000,1742576
residential_14324090770000,1808583
residential_14324090780000,1742547
residential_14324090790000,1742563
residential_14324100050000,2958183
residential_14324100110000,2748393
residential_14324100220000,2506240
residential_14324100270000,3024762
residential_14324100730000,3157583
residential_14324100730000,3173546
residential_14324110630000,2177700
residential_14324120100000,1868852
residential_14324120130000,1948388
residential_14324120200000,2587281
residential_14324120220000,2664771
residential_14324120500000,3079106
residential_14324130070000,2454605
residential_14324130110000,2937358
residential_14324130190000,1723309
residential_14324140100000,2242617
residential_14324140110000,2242617
residential_14324140110000,2576933
residential_14324220190000,3186324
residential_14324220200000,3185466
residential_14324220240000,1853087
residential_14324220240000,1888195
residential_14324230180000,2371985
residential_14324250240000,2726080
residential_14324250390000,2688168
residential_14324250480000,2197856
residential_14324250490000,2197855
residential_14324250500000,2197849
residential_14324260120000,2266684
residential_14324260420000,1819894
residential_14324260880000,1966680
residential_14324260880000,1966769
residential_14333000880000,2368111
residential_14333001310000,2540499
residential_14333010230000,2915644
residential_14333010230000,3116548
residential_14333010690000,2558762
residential_14333010770000,2837889
residential_14333011190000,2837889
residential_14333011210000,2911705
residential_14333020150000,3203752
residential_14333020860000,2561771
residential_14333021700000,2621779
residential_14333030540000,2532522
residential_14333031440000,2610891
residential_14333031520000,3062929
residential_14333031650000,2796705
residential_14333031660000,2829610
residential_14333031670000,2872138
residential_14333031670000,2879055
residential_14333050360000,3002122
residential_14333080310000,3031832
residential_14333090260000,2623766
residential_14333090500000,2603565
residential_14333090500000,2648065
residential_14333100450000,2847754
residential_14333100470000,2847753
residential_14333100800000,2747319
residential_14333130720000,2662648
residential_14333130870000,2662650
residential_14333140200000,1829163
residential_14333140210000,2853246
residential_14333140210000,2904388
residential_14333140210000,2986850
residential_14333140270000,2472842
residential_14333140270000,2488891
residential_14333140280000,2472842
residential_14333170230000,2245737
residential_14333170240000,2565390
residential_14333170300000,2457976
residential_14333180360000,1699669
residential_14333310300000,2949814
residential_16012010410000,2559099
residential_16012030380000,2928999
residential_16012030540000,2717932
residential_16012030540000,2749425
residential_16012040300000,1832374
residential_16012040320000,2478054
residential_16012050170000,2929118
residential_16012050400000,2670075
residential_16012070340000,2321874
residential_16012070420000,1683327
residential_16012080110000,2838111
residential_16012090090000,2762470
residential_16012090280000,2912783
residential_16012090290000,2912778
residential_16012090300000,2912774
residential_16012100420000,3056467
residential_16012100420000,3077854
residential_16012120060000,2929010
residential_16012120130000,2187296
residential_16012120180000,2929108
residential_16012120200000,2434085
residential_16012120450000,2357906
residential_16012130280000,2247725
residential_16012140150000,2893986
residential_16012140310000,1663175
residential_16012150150000,2802878
residential_16012150170000,2559254
residential_16012150170000,2592882
residential_16012170420000,2505000
residential_16012170540000,3136655
residential_16012170540000,3238046
residential_16012170550000,3136655
residential_16012170550000,3238046
residential_16012200260000,2416264
residential_16012200320000,2310353
residential_16012200330000,2870349
residential_16012210040000,3037816
residential_16012210160000,2184495
residential_16012220190000,2548774
residential_16012220190000,3128046
residential_16012220290000,1650710
residential_16012230320000,2920985
residential_16012240020000,2601129
residential_16012240150000,3215185
residential_16012240160000,3067908
residential_16012240170000,3215122
residential_16012260160000,2222722
residential_16012260180000,2735763
residential_16012270190000,2453706
residential_16012270280000,2551899
residential_16012270310000,2588527
residential_16012280210000,2416821
residential_16012310260000,2123018
residential_16013030040000,2671626
residential_16013030350000,2783707
residential_16013140160000,2299624
residential_16013140180000,2273733
residential_16013140190000,3155097
residential_16013140220000,2432296
residential_16013140220000,2516817
residential_16013150160000,2542644
residential_16013250410000,2967797
residential_16013250420000,2227759
residential_16013250520000,3065607
residential_16013250600000,2809781
residential_16013260070000,2838313
residential_16013260370000,2786105
residential_16014000270000,1854050
residential_16014000370000,2564233
residential_16014000370000,2564239
residential_16014020330000,2930822
residential_16014040420000,1861580
residential_16014040520000,2925411
residential_16014040530000,2925410
residential_16014040530000,2925411
residential_16014060110000,2518799
residential_16014060390000,2549505
residential_16014070220000,2637687
residential_16014070240000,2637603
residential_16014070290000,2677090
residential_16014080190000,2693611
residential_16014080290000,3013257
residential_16014080410000,3172242
residential_16014090430000,3093376
residential_16014110300000,2754723
residential_16014130040000,1861419
residential_16014130440000,3141502
residential_16014150180000,3099451
residential_16014180380000,1676869
residential_16014180380000,1677402
residential_16014180380000,1677482
residential_16014180400000,1677482
residential_16014220130000,2404849
residential_16014220320000,2849266
residential_16014240270000,2840587
residential_16014240380000,2509341
residential_16014240390000,2904320
residential_16014250190000,1663995
residential_16014260200000,2280352
residential_16014280110000,2594796
residential_16021100270000,2959099
residential_16021120040000,1874582
residential_16021120040000,1907493
residential_16021120200000,1697910
residential_16021150130000,2975283
residential_16021180290000,3072344
residential_16021190010000,3184815
residential_16021190020000,3184917
residential_16021200390000,3185250
residential_16021220390000,3184082
residential_16021220390000,3184086
residential_16021220400000,3184090
residential_16021220410000,3184096
residential_16021220420000,3184103
residential_16021220430000,3184111
residential_16022160450000,2626138
residential_16022160460000,2626138
residential_16022160460000,2748112
residential_16022160470000,2626482
residential_16022160470000,2748112
residential_16022250100000,2654864
residential_16022250440000,2954125
residential_16022270100000,2739281
residential_16022270140000,3166452
residential_16023120100000,1723900
residential_16023130310000,3202538
residential_16023130310000,3235517
residential_16023130310000,3238509
residential_16023130310000,3272436
residential_16023140090000,1770746
residential_16023150290000,1684851
