project_id,source_family,source_project_ids,source_addresses,component_pins,project_kind,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,far,dupac,class_values,external_multifamily,multifamily_source,source_row_ids,tax_year,evidence_ids,decision_references,decision_reason,geometry_source,geometry_evidence,x_3435,y_3435,location_resolved,zoning_group,zoning_year,zoning_source,zoning_note
commercial_17084220290000,commercial,commercial_17084220290000,1002 W LAKE,17084220290000,commercial_entity_family,2007,2,4375,2516,TRUE,TRUE,1.738871224165342,34.62639109697933,NA,TRUE,selected_assessor_class_and_finished_home_count,83200,2021,assessor_row_1708422029000022025,construction_modifications.csv:row271 | commercial_reviewed_locations.csv:row6,The completed residential assessment distinguishes two apartments from one commercial unit on the exact parcel. Retain its coherent floor and land measurements and 2007 construction proxy; City new-construction inspections passed in early 2008. Suppress the older residential duplicate and the commercial-only one-unit measurement. | Exact parcel and completed residential assessment identify the same mixed-use building inspected in early 2008; retain Assessor 2007 completion proxy and use its unchanged parcel location.,parcel_universe_2025,17084220290000,1169665.092853422,1901721.8689900166,TRUE,NA,NA,NA,NA
commercial_17084220340000,commercial,commercial_17084220340000,1016 W LAKE,17084220340000,commercial_entity_family,2007,2,4750,2517,TRUE,TRUE,1.8871672626142233,34.61263408820024,NA,TRUE,selected_assessor_class_and_finished_home_count,83201,2021,assessor_row_1708422034000022025,construction_modifications.csv:row272 | commercial_reviewed_locations.csv:row7,The completed residential assessment distinguishes two apartments from one commercial unit on the exact parcel. Retain its coherent floor and land measurements and 2007 construction proxy; City new-construction inspections passed in early 2008. Suppress the older residential duplicate and the commercial-only one-unit measurement. | Exact parcel and completed residential assessment identify the same mixed-use building inspected in early 2008; retain Assessor 2007 completion proxy and use its unchanged parcel location.,parcel_universe_2025,17084220340000,1169539.3833865095,1901717.7685166278,TRUE,NA,NA,NA,NA
commercial_17084290010000,commercial,commercial_17084290010000,171 N ABERDEEN CHICAGO,17084290010000/17084290020000/17084290030000/17084290060000/17084290070000/17084290080000,commercial_entity_family,2017,75,201816,28750,TRUE,TRUE,7.019686956521739,113.63478260869566,NA,TRUE,selected_assessor_class_and_finished_home_count,60940,2024,NA,NA,NA,historical_parcel_centroid,740924/740925/740926/740928/740929/740930,1169203.900804938,1901462.2882812116,TRUE,NA,NA,NA,NA
commercial_17084360010000,commercial,commercial_17084360010000,1123 W RANDOLPH CHICAGO,17084360010000/17084360020000,commercial_entity_family,2021,9,16813,3250,TRUE,TRUE,5.173230769230769,120.62769230769231,NA,TRUE,selected_assessor_class_and_finished_home_count,60944,2024,NA,NA,NA,historical_parcel_centroid,1359617/1359620,1168860.9899969678,1901038.479641666,TRUE,NA,NA,NA,NA
commercial_17084400130000,commercial,commercial_17084400130000,922 W WASHINGTON CHICAGO,17084400130000/17084400140000/17084400150000,commercial_entity_family,2014,149,157250,29519,TRUE,TRUE,5.327077475524239,219.87330194112266,NA,TRUE,selected_assessor_class_and_finished_home_count,60945,2024,NA,NA,NA,historical_parcel_centroid,564124/564356/564700,1170171.1115127367,1900898.8475274288,TRUE,NA,NA,NA,NA
commercial_17084440130000,commercial,commercial_17084440130000,20 N ABERDEEN CHICAGO,17084440130000/17084440140000/17084440150000/17084440160000/17084440170000/17084440180000,commercial_entity_family,2014,54,71232,22040,TRUE,TRUE,3.2319419237749547,106.72595281306715,NA,TRUE,selected_assessor_class_and_finished_home_count,60950,2024,NA,NA,NA,historical_parcel_centroid,564856/565051/565072/565104/565193/565200,1169048.4508702345,1900445.1395868792,TRUE,NA,NA,NA,NA
commercial_17084440270000,commercial,commercial_17084440270000,1100 W MADISON CHICAGO,17084440270000/17084440280000,commercial_entity_family,2012,81,16094,4599,TRUE,TRUE,3.4994564035659925,767.20156555773,NA,TRUE,selected_assessor_class_and_finished_home_count,60951,2024,NA,NA,NA,historical_parcel_centroid,626318/626416,1169087.3052113145,1900289.2492696994,TRUE,NA,NA,NA,NA
commercial_17084450160000,commercial,commercial_17084450160000,1048 W MADISON CHICAGO,17084450160000,commercial_entity_family,2012,81,35051,10000,TRUE,TRUE,3.5051,352.836,NA,TRUE,selected_assessor_class_and_finished_home_count,60952,2024,NA,NA,NA,historical_parcel_centroid,626415,1169226.3799999997,1900293.3900000001,TRUE,NA,NA,NA,NA
commercial_17084470410000,commercial,commercial_17084470410000,939 W WASHINGTON CHICAGO,17084470410000/17084470420000/17084470430000/17084470440000/17084470450000/17084470460000/17084470470000/17084470480000,commercial_entity_family,2019,357,442000,422232,TRUE,TRUE,1.046817863165274,36.83027340419485,NA,TRUE,selected_assessor_class_and_finished_home_count,60953,2024,NA,NA,NA,historical_parcel_centroid,1106259/1106436/1107133,1169957.3022764658,1900541.8286129516,TRUE,NA,NA,NA,NA
commercial_17091020220000,commercial,commercial_17091020220000,710 W GRAND CHICAGO,17091020220000/17091020230000/17091020240000/17091020250000/17091020290000/17091020300000,commercial_entity_family,2019,105,107268,22705,TRUE,TRUE,4.724421933494825,201.44461572340893,NA,TRUE,selected_assessor_class_and_finished_home_count,60954,2024,NA,NA,NA,historical_parcel_centroid,1117945/1117948/1117951/1117953/1117954/1118814,1171263.202818827,1903830.7316290948,TRUE,NA,NA,NA,NA
commercial_17091150120000,commercial,commercial_17091150120000,425 W CHICAGO CHICAGO,17091150120000,commercial_entity_family,2014,240,300645,40913,TRUE,TRUE,7.348397819763889,255.52758291985432,NA,TRUE,selected_assessor_class_and_finished_home_count,43203,2024,NA,NA,NA,historical_parcel_centroid,1395903,1172799.519367293,1905528.7414478099,TRUE,NA,NA,NA,NA
commercial_17091230110000,commercial,commercial_17091230110000,452 W ERIE CHICAGO,17091230110000,commercial_entity_family,2009,221,348949,30422,TRUE,TRUE,11.470284662415358,316.440733679574,NA,TRUE,selected_assessor_class_and_finished_home_count,43205,2024,NA,NA,NA,historical_parcel_centroid,633387,1172715.3043940228,1904838.5905772452,TRUE,NA,NA,NA,NA
commercial_17091300080000,commercial,commercial_17091300080000,440 N KINGSBURY CHICAGO,17091300080000,commercial_entity_family,2006,450,450299,105264,TRUE,TRUE,4.27780627754978,186.21751025991793,NA,TRUE,selected_assessor_class_and_finished_home_count,43206,2024,NA,NA,NA,historical_parcel_centroid,636325,1172978.2329440217,1903656.622175923,TRUE,NA,NA,NA,NA
commercial_17091300110000,commercial,commercial_17091300110000,360 W HUBBARD CHICAGO,17091300110000,commercial_entity_family,2014,450,500000,49137,TRUE,TRUE,10.17563139792824,398.9254533243788,NA,TRUE,selected_assessor_class_and_finished_home_count,43207,2024,NA,NA,NA,historical_parcel_centroid,1395826,1173469.602933173,1903400.503718207,TRUE,NA,NA,NA,NA
commercial_17092060390000,commercial,commercial_17092060390000,14 W SUPERIOR CHICAGO,17092060390000,commercial_entity_family,2022,812,NA,95780,FALSE,TRUE,NA,369.2912925454166,NA,TRUE,selected_assessor_class_and_finished_home_count,43212,2024,one_chicago_project_records/permit_100785446,commercial_manual_decisions.csv:row30,Jacob approved one completed One Chicago project with 735 rental apartments and 77 condos on the shared Assessor site. Permit 100785446 covers both towers and the podium with 812 homes. Floor-area coverage remains unresolved; retain homes-per-acre only.,completed_permits_in_recorded_building_decision,100785446,1175954.6065785037,1905680.7638229758,TRUE,NA,NA,NA,NA
commercial_17092100010000,commercial,commercial_17092100010000,719 N WELLS CHICAGO,17092100010000/17092100020000/17092100030000/17092100070000/17092100160000,commercial_entity_family,2016,298,372500,31411,TRUE,TRUE,11.858902932093853,413.2590493776066,NA,TRUE,selected_assessor_class_and_finished_home_count,43213,2024,NA,NA,NA,historical_parcel_centroid,1410262/1410290/1410311/1410312/1410313,1174796.8596741697,1905237.443079434,TRUE,NA,NA,NA,NA
commercial_17092100040000,commercial,commercial_17092100040000,705 N WELLS CHICAGO,17092100040000/17092100050000,commercial_entity_family,2014,43,78490,10230,TRUE,TRUE,7.672531769305963,183.09677419354838,NA,TRUE,selected_assessor_class_and_finished_home_count,43214,2024,NA,NA,NA,historical_parcel_centroid,558357/565148,1174701.2627104097,1905135.1553837839,TRUE,NA,NA,NA,NA
commercial_17092160030000,commercial,commercial_17092160030000,230 W ERIE CHICAGO,17092160030000/17092160040000/17092160050000/17092160160000/17092160200000,commercial_entity_family,2009,198,276660,18707,TRUE,TRUE,14.789116373550009,461.0509434970867,NA,TRUE,selected_assessor_class_and_finished_home_count,43217,2024,NA,NA,NA,historical_parcel_centroid,1574423/633567/633568/633571/633574,1174332.273438338,1904815.1899241724,TRUE,NA,NA,NA,NA
commercial_17092170040000,commercial,commercial_17092170040000,159 W HURON CHICAGO,17092170040000/17092170050000/17092170060000/17092170070000,commercial_entity_family,2009,149,133958,18315,TRUE,TRUE,7.314114114114114,354.3783783783784,NA,TRUE,selected_assessor_class_and_finished_home_count,43218,2024,commercial_2024,commercial_manual_decisions.csv:row41,Latest assessor report corrects the earlier year and retains a coherent entity,historical_parcel_centroid,633026/633032/633363/633454,1174867.9208612547,1904948.4458536126,TRUE,NA,NA,NA,NA
commercial_17092170170000,commercial,commercial_17092170170000,169 W HURON CHICAGO,17092170170000,commercial_entity_family,2019,176,228802,23980,TRUE,TRUE,9.541367806505422,319.70642201834863,NA,TRUE,selected_assessor_class_and_finished_home_count,43220,2024,NA,NA,NA,historical_parcel_centroid,1349754,1174708.23652353,1904884.7626376094,TRUE,NA,NA,NA,NA
commercial_17092230070000,commercial,commercial_17092230070000,648 N WELLS CHICAGO,17092230070000/17092230080000/17092230090000/17092230100000/17092230110000/17092230120000/17092230130000,commercial_entity_family,2016,250,370084,23980,TRUE,TRUE,15.43302752293578,454.1284403669725,NA,TRUE,selected_assessor_class_and_finished_home_count,43225,2024,NA,NA,NA,historical_parcel_centroid,1409900/1409912/1409932/1409942/1409955/1409980/1410001,1174526.4558125713,1904586.4714100051,TRUE,NA,NA,NA,NA
commercial_17092240150000,commercial,commercial_17092240150000,637 N WELLS CHICAGO,17092240150000,commercial_entity_family,2015,442,540120,46172,TRUE,TRUE,11.697998787143723,416.99558173784976,NA,TRUE,selected_assessor_class_and_finished_home_count,43226,2024,NA,NA,NA,historical_parcel_centroid,1393749,1174710.2597917698,1904591.2457578017,TRUE,NA,NA,NA,NA
commercial_17092420090000,commercial,commercial_17092420090000,369 W GRAND CHICAGO,17091310040000/17092420050000/17092420090000/17092420100000,commercial_entity_family,2021,356,547454,35641,TRUE,TRUE,15.36023119441093,435.09890294885105,NA,TRUE,selected_assessor_class_and_finished_home_count,43234,2024,NA,NA,NA,historical_parcel_centroid,1253070/1253072/1253073/1253075,1173609.5678182696,1903745.1396097825,TRUE,NA,NA,NA,NA
commercial_17092440230000,commercial,commercial_17092440230000,220 W ILLINOIS CHICAGO,17092440230000,commercial_entity_family,2015,188,208452,15878,TRUE,TRUE,13.128353696939161,515.7626905151782,NA,TRUE,selected_assessor_class_and_finished_home_count,43236,2024,NA,NA,NA,historical_parcel_centroid,560786,1174421.1250692452,1903648.80487293,TRUE,NA,NA,NA,NA
commercial_17092500030000,commercial,commercial_17092500030000,317 W ILLINOIS CHICAGO,17092500030000/17092500040000/17092500050000/17092500060000,commercial_entity_family,2019,245,278759,32668,TRUE,TRUE,8.533090486102608,326.68666585037346,NA,TRUE,selected_assessor_class_and_finished_home_count,43237,2024,NA,NA,NA,historical_parcel_centroid,1349001/1349026/1349028/1349029,1174094.5848826729,1903466.0073779752,TRUE,NA,NA,NA,NA
commercial_17092580290000,commercial,commercial_17092580290000,221 W HUBBARD CHICAGO,17092580290000,commercial_entity_family,2018,195,274254,13593,TRUE,TRUE,20.176120061796514,624.8951666298831,NA,TRUE,selected_assessor_class_and_finished_home_count,43239,2024,NA,NA,NA,historical_parcel_centroid,1400590,1174429.7304387907,1903181.4360101272,TRUE,NA,NA,NA,NA
commercial_17092610280000,commercial,commercial_17092610280000,71 W HUBBARD CHICAGO,17092610280000/17092610290000,commercial_entity_family,2013,409,566698,39324,TRUE,TRUE,14.41099582951887,453.0576747024718,NA,TRUE,selected_assessor_class_and_finished_home_count,43240,2024,permits_100414910/100420097/city_building_893575,commercial_component_overrides.csv:row41,The two component parcels contain the AMLI River North tower and its completed 409-unit record and the City footprint establishes 2013 completion,completed_permits_in_recorded_building_decision,100414910/100420097,1175529.0829676797,1903257.8160086358,TRUE,NA,NA,NA,NA
commercial_17093000090000,commercial,commercial_17093000090000,365 N HALSTED CHICAGO,17093000090000,commercial_entity_family,2013,496,596035,63078,TRUE,TRUE,9.449174038492025,342.52449348425756,NA,TRUE,selected_assessor_class_and_finished_home_count,60960,2024,NA,NA,NA,historical_parcel_centroid,1344649,1171218.685664786,1902791.7921240204,TRUE,NA,NA,NA,NA
commercial_17093010120000,commercial,commercial_17093010120000,660 W WAYMAN CHICAGO,17093010120000,commercial_entity_family,2009,100,147119,7950,TRUE,TRUE,18.50553459119497,547.9245283018868,NA,TRUE,selected_assessor_class_and_finished_home_count,60961,2024,NA,commercial_reviewed_locations.csv:row5,The completed permit with certificate of occupancy identifies the 22-story 100-unit tower. The two seven-story buildings belong to separate permits and are not this 100-unit Assessor record.,completed_permit,100083121,1171499.2162928658,1902376.2584983837,TRUE,NA,NA,NA,NA
commercial_17093020020000,commercial,commercial_17093020020000,353 N DESPLAINES CHICAGO,17093020020000,commercial_entity_family,2009,350,297962,38767,TRUE,TRUE,7.685970026053086,393.27262878221165,NA,TRUE,selected_assessor_class_and_finished_home_count,60962,2024,NA,NA,NA,historical_parcel_centroid,638508,1172054.0611796633,1902662.4790890967,TRUE,NA,NA,NA,NA
commercial_17093030020000,commercial,commercial_17093030020000,555 W KINZIE CHICAGO,17093030020000/17093030090000/17093030200000,commercial_entity_family,2008,848,1041834,76834,TRUE,TRUE,13.559543951896297,480.7621625842726,NA,TRUE,selected_assessor_class_and_finished_home_count,60963,2024,NA,NA,NA,historical_parcel_centroid,1409974/1409975/1409976,1172445.7169138684,1902765.9339093063,TRUE,NA,NA,NA,NA
commercial_17093050450000,commercial,commercial_17093050450000,300 N CANAL CHICAGO,17093050450000,commercial_entity_family,2007,451,572005,40892,TRUE,TRUE,13.988188398708793,480.4255111024161,NA,TRUE,selected_assessor_class_and_finished_home_count,60964,2024,NA,NA,NA,historical_parcel_centroid,1536031,1172949.3994032424,1902286.6005244828,TRUE,NA,NA,NA,NA
commercial_17093180010000,commercial,commercial_17093180010000,730 W COUCH CHICAGO,17093180010000/17093180020000,commercial_entity_family,2015,227,335951,22259,TRUE,TRUE,15.09281638887641,444.2301990206209,NA,TRUE,selected_assessor_class_and_finished_home_count,60966,2024,NA,NA,NA,historical_parcel_centroid,562936/563250,1171120.1734454704,1901562.5895918414,TRUE,NA,NA,NA,NA
commercial_17093180030000,commercial,commercial_17093180030000,727 W LAKE CHICAGO,17093180030000,commercial_entity_family,2014,31,13130,4440,TRUE,TRUE,2.9572072072072073,304.13513513513516,NA,TRUE,selected_assessor_class_and_finished_home_count,60967,2024,NA,NA,NA,historical_parcel_centroid,564132,1171210.683967139,1901564.1929509689,TRUE,NA,NA,NA,NA
commercial_17093220170000,commercial,commercial_17093220170000,165 N DESPLAINES CHICAGO,17093220170000/17093220190000,commercial_entity_family,2014,199,232542,35578,TRUE,TRUE,6.536117825622576,243.64607341615604,NA,TRUE,selected_assessor_class_and_finished_home_count,60969,2024,permit_100629993,commercial_manual_decisions.csv:row14,Permit count is 155 dwelling units plus 44 efficiency units and matches both assessor vintages,historical_parcel_centroid,563915,1172019.8669407547,1901436.7484067944,TRUE,NA,NA,NA,NA
commercial_17093310080000,commercial,commercial_17093310080000,123 N DESPLAINES CHICAGO,17093310080000/17093310090000/17093310100000/17093310110000/17093310120000/17093310130000,commercial_entity_family,2012,223,405927,33862,TRUE,TRUE,11.987685310968047,286.8666942295198,NA,TRUE,selected_assessor_class_and_finished_home_count,60970,2024,NA,NA,NA,historical_parcel_centroid,625571/625597/625623/625675/625703/625704,1172026.637526767,1900923.9827687102,TRUE,NA,NA,NA,NA
commercial_17094000350000,commercial,commercial_17094000350000,341 W KINZIE CHICAGO,17094000350000,commercial_entity_family,2019,698,781284,178133,TRUE,TRUE,4.38595880606064,170.6863972425098,NA,TRUE,selected_assessor_class_and_finished_home_count,43242,2024,NA,NA,NA,historical_parcel_centroid,1361569,1173729.9359965522,1902403.2551538635,TRUE,NA,NA,NA,NA
