source_family,project_id,construction_year,allow_far,allow_dupac,location_resolved,construction_date,boundary_year,era,ward,neighbor_ward,ward_pair,distance_to_boundary_ft,within_1500ft,within_500ft
residential,residential_20174060460000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,16,20,16_20,751.4829221633244,TRUE,FALSE
residential,residential_20174150410000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,16,20,16_20,628.7309755002256,TRUE,FALSE
residential,residential_20174150420000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,16,20,16_20,643.1518584021835,TRUE,FALSE
residential,residential_20174150430000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,16,20,16_20,658.6244552702027,TRUE,FALSE
residential,residential_20181160190000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,15,16,15_16,467.1432160023692,TRUE,TRUE
residential,residential_20182300180000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,480.48065633338814,TRUE,TRUE
residential,residential_20184040350000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,1480.4199257634118,TRUE,FALSE
residential,residential_20184060470000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,866.5923787732464,TRUE,FALSE
residential,residential_20184080120000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,15,16,15_16,1761.439101548742,FALSE,FALSE
residential,residential_20184120380000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,1189.6598953656692,TRUE,FALSE
residential,residential_20184130380000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,958.729821735113,TRUE,FALSE
residential,residential_20192110110000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,15,16,15_16,1262.0999129501079,TRUE,FALSE
residential,residential_20192180030000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,1722.4957254793476,FALSE,FALSE
residential,residential_20192180040000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,15,16,15_16,1735.8553261691995,FALSE,FALSE
residential,residential_20194000330000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,15,17,15_17,350.5530875412729,TRUE,TRUE
residential,residential_20194030400000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,15,17,15_17,151.2751692586339,TRUE,TRUE
residential,residential_20194180220000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,17,15,15_17,1099.8612372064526,TRUE,FALSE
residential,residential_20194250040000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,17,15,15_17,1444.242094583782,TRUE,FALSE
residential,residential_20194260300000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,17,15,15_17,1496.6842258350086,TRUE,FALSE
residential,residential_20201010150000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,16,17,16_17,326.3049017943875,TRUE,TRUE
residential,residential_20201110320000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,17,16,16_17,243.7055737793239,TRUE,TRUE
residential,residential_20202160020000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,17,16,16_17,95.46528001775927,TRUE,TRUE
residential,residential_20203010140000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,17,15,15_17,425.4075029132707,TRUE,TRUE
residential,residential_20203110390000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,17,15,15_17,1273.3000516727877,TRUE,FALSE
residential,residential_20203110400000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,17,15,15_17,1306.9469016281037,TRUE,FALSE
residential,residential_20203110460000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,17,15,15_17,1318.1981675642328,TRUE,FALSE
residential,residential_20203270190000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,17,15,15_17,1867.1262109573288,FALSE,FALSE
residential,residential_20211120300000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,16,16_20,511.52683833274455,TRUE,FALSE
residential,residential_20211120320000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,16,16_20,512.6097957229447,TRUE,FALSE
residential,residential_20211260230000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,6,20,6_20,137.93511835931375,TRUE,TRUE
residential,residential_20211290010000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,6,20,6_20,49.68533922810315,TRUE,TRUE
residential,residential_20211290020000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,6,20,6_20,86.58827450804766,TRUE,TRUE
residential,residential_20211290090000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,6,20,6_20,96.71184149509314,TRUE,TRUE
residential,residential_20211290100000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,6,20,6_20,96.75322382422482,TRUE,TRUE
residential,residential_20211290250000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,141.42265265545774,TRUE,TRUE
residential,residential_20211290260000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,166.41401214250098,TRUE,TRUE
residential,residential_20211290280000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,20,6_20,196.07752491873399,TRUE,TRUE
residential,residential_20211290290000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,20,6_20,224.41627136860035,TRUE,TRUE
residential,residential_20211290300000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,253.41916892654106,TRUE,TRUE
residential,residential_20212060330000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,6,6_20,975.4927758948843,TRUE,FALSE
residential,residential_20212140320000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,609.2441190466285,TRUE,FALSE
residential,residential_20212150110000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,6,20,6_20,57.89180928145085,TRUE,TRUE
residential,residential_20212150140000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,207.1873813469245,TRUE,TRUE
residential,residential_20212150180000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,405.4363901308937,TRUE,TRUE
residential,residential_20213080330000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,16,6_16,1334.2884069564911,TRUE,FALSE
residential,residential_20213190390000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,17,6_17,1407.19847746207,TRUE,FALSE
residential,residential_20213190400000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,17,6_17,1375.1659993670762,TRUE,FALSE
residential,residential_20213230260000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,17,6_17,1178.140460015873,TRUE,FALSE
residential,residential_20213240240000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,17,6_17,1128.2886270504157,TRUE,FALSE
residential,residential_20213280380000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,17,6_17,1028.959899048266,TRUE,FALSE
residential,residential_20213280390000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,17,6_17,1054.0890113635364,TRUE,FALSE
residential,residential_20214000450000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,973.2129972452406,TRUE,FALSE
residential,residential_20214000480000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,973.264363596738,TRUE,FALSE
residential,residential_20214000490000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,6,20,6_20,973.3050249933799,TRUE,FALSE
residential,residential_20221060270000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,6,6_20,760.493784676273,TRUE,FALSE
residential,residential_20222010160000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,6,6_20,2682.773439429622,FALSE,FALSE
residential,residential_20222010170000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,6,6_20,2659.948198162515,FALSE,FALSE
residential,residential_20222020120000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,2472.052089137578,FALSE,FALSE
residential,residential_20222020330000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,6,6_20,2302.5363725703546,FALSE,FALSE
residential,residential_20222020340000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,6,6_20,2278.9726832448728,FALSE,FALSE
residential,residential_20222120150000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1520.1640033734463,FALSE,FALSE
residential,residential_20222120220000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,1411.9035807552748,TRUE,FALSE
residential,residential_20222120280000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,1582.1165799743762,FALSE,FALSE
residential,residential_20222120290000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,1564.0869350093824,FALSE,FALSE
residential,residential_20222220250000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,714.5280129956063,TRUE,FALSE
residential,residential_20222220290000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,641.1748505119916,TRUE,FALSE
residential,residential_20222220300000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,623.7952115839782,TRUE,FALSE
residential,residential_20222220550000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,444.63341379481795,TRUE,TRUE
residential,residential_20222220560000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,440.68134529482745,TRUE,TRUE
residential,residential_20222220570000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,437.83232497313713,TRUE,TRUE
residential,residential_20222220580000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,20,5,5_20,792.1071411475699,TRUE,FALSE
residential,residential_20222230120000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,391.84923753478546,TRUE,TRUE
residential,residential_20222230180000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,294.6040633165055,TRUE,TRUE
residential,residential_20222270530000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,6,6_20,673.6737956238684,TRUE,FALSE
residential,residential_20223130420000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,20,6_20,46.547315665048124,TRUE,TRUE
residential,residential_20223130430000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,20,6_20,71.54337424462804,TRUE,TRUE
residential,residential_20223130440000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,20,6_20,96.53036096297744,TRUE,TRUE
residential,residential_20223130450000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,20,6_20,121.52291454770376,TRUE,TRUE
residential,residential_20223190280000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,20,6_20,216.07331862661889,TRUE,TRUE
residential,residential_20223190290000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,6,20,6_20,241.06168485622192,TRUE,TRUE
residential,residential_20224040260000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,20,6_20,233.56372039161135,TRUE,TRUE
residential,residential_20224050130000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,6,20,6_20,228.43405393316368,TRUE,TRUE
residential,residential_20231010130000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,20,5,5_20,1265.3866136246006,TRUE,FALSE
residential,residential_20231020160000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,1005.3809553852149,TRUE,FALSE
residential,residential_20231020170000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,20,5,5_20,957.3859127103145,TRUE,FALSE
residential,residential_20231030270000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,943.9543442189998,TRUE,FALSE
residential,residential_20231030320000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,864.1032708849942,TRUE,FALSE
residential,residential_20231030390000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,854.1615768054645,TRUE,FALSE
residential,residential_20231030500000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,20,5,5_20,1180.0850363252187,TRUE,FALSE
residential,residential_20231040250000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,915.8318602072951,TRUE,FALSE
residential,residential_20231040410000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1587.3549913416934,FALSE,FALSE
residential,residential_20231040790000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,978.3200218370617,TRUE,FALSE
residential,residential_20231040800000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,953.322397126461,TRUE,FALSE
residential,residential_20231040860000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,978.3200157998554,TRUE,FALSE
residential,residential_20231040890000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,735.9570315023919,TRUE,FALSE
residential,residential_20231050120000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1397.6094930839415,TRUE,FALSE
residential,residential_20231050200000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,1158.3500073735115,TRUE,FALSE
residential,residential_20231050480000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1426.02985826587,TRUE,FALSE
residential,residential_20231050500000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1342.0350047947013,TRUE,FALSE
residential,residential_20231050760000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,1233.35880722294,TRUE,FALSE
residential,residential_20231050780000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,154.87277422674876,TRUE,TRUE
residential,residential_20231050790000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,136.0765649472198,TRUE,TRUE
residential,residential_20231060240000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1122.1680853280016,TRUE,FALSE
residential,residential_20231060250000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,1072.372028155553,TRUE,FALSE
residential,residential_20231060330000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,910.3495760045593,TRUE,FALSE
residential,residential_20231060350000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,159.5861180454962,TRUE,TRUE
residential,residential_20231060360000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,772.2513957207385,TRUE,FALSE
residential,residential_20231060870000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,716.3331156112044,TRUE,FALSE
residential,residential_20231060880000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,714.987257084359,TRUE,FALSE
residential,residential_20231060890000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,714.9663736420564,TRUE,FALSE
residential,residential_20231060900000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,714.9183985189349,TRUE,FALSE
residential,residential_20231060910000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,714.9590884629606,TRUE,FALSE
residential,residential_20231060930000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,1391.9636141857168,TRUE,FALSE
residential,residential_20231060960000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,937.6135207185033,TRUE,FALSE
residential,residential_20231060970000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,912.735077015278,TRUE,FALSE
residential,residential_20231110050000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,20,5,5_20,405.1097974851686,TRUE,TRUE
residential,residential_20231110060000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,20,5,5_20,365.0307845610988,TRUE,TRUE
residential,residential_20231140110000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,369.3221873101219,TRUE,TRUE
residential,residential_20231140400000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,592.3639999832473,TRUE,FALSE
residential,residential_20231140410000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,20,5,5_20,592.5812310003298,TRUE,FALSE
residential,residential_20231140420000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,519.2609319467791,TRUE,FALSE
residential,residential_20231140430000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,494.25833508034356,TRUE,TRUE
residential,residential_20231150140000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,194.21633194628475,TRUE,TRUE
residential,residential_20231160040000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,356.70709603313446,TRUE,TRUE
residential,residential_20231160050000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,306.5126106430419,TRUE,TRUE
residential,residential_20231160210000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,206.4235641201996,TRUE,TRUE
residential,residential_20231160360000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,70.35234017258011,TRUE,TRUE
residential,residential_20231160370000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,70.55590394300198,TRUE,TRUE
residential,residential_20231170040000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,5,20,5_20,166.8254400854287,TRUE,TRUE
residential,residential_20231170230000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,56.62934402077381,TRUE,TRUE
residential,residential_20231170440000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,5,20,5_20,43.467712847377555,TRUE,TRUE
residential,residential_20231170450000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,5,20,5_20,67.70501692540388,TRUE,TRUE
residential,residential_20231180160000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,607.9924368319448,TRUE,FALSE
residential,residential_20231180260000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,244.76038922277348,TRUE,TRUE
residential,residential_20231190130000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,321.0951607161594,TRUE,TRUE
residential,residential_20231190140000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,295.9980393361657,TRUE,TRUE
residential,residential_20231190180000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,157.91829877176613,TRUE,TRUE
residential,residential_20231190510000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,157.9183556007102,TRUE,TRUE
residential,residential_20231190520000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,20,5,5_20,422.56974734318175,TRUE,TRUE
residential,residential_20231190530000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,20,5,5_20,397.4720250529328,TRUE,TRUE
residential,residential_20231230080000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,5,20,5_20,294.11127861237986,TRUE,TRUE
residential,residential_20231230400000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,5,20,5_20,256.6103239857212,TRUE,TRUE
residential,residential_20231240200000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,5,20,5_20,506.67862683771887,TRUE,FALSE
residential,residential_20231250140000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,5,20,5_20,287.13193649673093,TRUE,TRUE
residential,residential_20231250320000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,5,20,5_20,357.4703126575828,TRUE,TRUE
residential,residential_20231250330000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,5,20,5_20,374.7565398165511,TRUE,TRUE
residential,residential_20232010380000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,1255.0530395660242,TRUE,FALSE
residential,residential_20232010390000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,1251.8367169271394,TRUE,FALSE
residential,residential_20232010400000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,1249.0396606302686,TRUE,FALSE
residential,residential_20232110210000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,20,5,5_20,187.62046688737487,TRUE,TRUE
residential,residential_20232130370000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,20,5,5_20,817.6374908103429,TRUE,FALSE
residential,residential_20232130490000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,20,5,5_20,446.5243559707461,TRUE,TRUE
residential,residential_20232130510000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,401.89085162309584,TRUE,TRUE
residential,residential_20232130950000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,802.2260255594354,TRUE,FALSE
residential,residential_20232130960000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,826.9661371632093,TRUE,FALSE
residential,residential_20232130970000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,20,5,5_20,754.9399129635813,TRUE,FALSE
residential,residential_20232130980000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,20,5,5_20,817.4850514919106,TRUE,FALSE
residential,residential_20232130990000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,818.069100228959,TRUE,FALSE
residential,residential_20232131000000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,20,5,5_20,815.655518843095,TRUE,FALSE
residential,residential_20232131070000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,20,5,5_20,648.0940127952251,TRUE,FALSE
residential,residential_20232131080000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,20,5,5_20,623.6571871635848,TRUE,FALSE
residential,residential_20232131090000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,20,5,5_20,599.421581118074,TRUE,FALSE
residential,residential_20232200370000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,121.28556456446216,TRUE,TRUE
residential,residential_20232200380000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,96.36148351716538,TRUE,TRUE
residential,residential_20232200390000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,20,5,5_20,71.50361649545476,TRUE,TRUE
residential,residential_20232220210000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,5,20,5_20,254.01580700367032,TRUE,TRUE
residential,residential_20232220410000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,5,20,5_20,91.89158558182444,TRUE,TRUE
residential,residential_20232220420000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,5,20,5_20,91.766532664044135,TRUE,TRUE
residential,residential_20232230220000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,5,20,5_20,373.65475844327307,TRUE,TRUE
residential,residential_20232240040000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,5,20,5_20,107.55406225368955,TRUE,TRUE
