project_id,x_3435,y_3435
residential_13364070500000,1159258.47010498,1912812.85456098
residential_13364070510000,1159279.67455258,1912813.27570121
residential_13364070520000,1159300.87917649,1912813.69693241
residential_13364070530000,1159322.08367536,1912814.11829799
residential_13364070540000,1159345.92193616,1912814.53364435
residential_13364070550000,1159062.04304006,1912736.79644451
residential_13364070560000,1159080.20583071,1912737.15836654
residential_13364070570000,1159098.20130538,1912737.51123036
residential_13364070600000,1159135.69177855,1912738.24288187
residential_13364070610000,1159156.68641383,1912738.65508638
residential_13364070620000,1159177.93192991,1912739.20280251
residential_13364070630000,1159205.56597162,1912739.6918338
residential_13364070640000,1159223.77358656,1912739.94940508
residential_13364070650000,1159241.7690116,1912740.29944259
residential_13364070660000,1159261.26408291,1912740.68132207
residential_13364070670000,1159282.25925624,1912741.0872121
residential_13364070680000,1159303.25341867,1912741.49625974
residential_13364070690000,1159324.24817654,1912741.90857346
residential_13364070700000,1159347.93903184,1912742.29926495
residential_13364070740000,1159182.72959742,1912668.23313001
residential_13364070750000,1159202.22635335,1912668.62099632
residential_13364070760000,1159220.22318332,1912668.97817791
residential_13364070770000,1159239.94697236,1912669.28221154
residential_13364070780000,1159256.38031598,1912634.93524703
residential_13364070790000,1159285.64695225,1912670.2684462
residential_13364070800000,1159305.14339402,1912670.65076289
residential_13364070810000,1159326.14057901,1912671.0641224
residential_13364070820000,1159349.85546512,1912671.46323188
residential_13364070840000,1159184.4922904,1912595.98214848
residential_13364070850000,1159203.98840362,1912596.3675745
residential_13364070860000,1159221.98542426,1912596.72774443
residential_13364070870000,1159241.79954555,1912597.01991414
residential_13364070880000,1159270.92056479,1912597.58953678
residential_13364070890000,1159290.63779191,1912598.08834947
residential_13364070900000,1159308.63441959,1912598.44774247
residential_13364070910000,1159328.13184921,1912598.83434104
residential_13364070920000,1159351.83911568,1912599.24676468
residential_13364080180000,1159798.13,1912786.07
residential_13364080290000,1159538.00973844,1912640.44508003
residential_13364080300000,1159562.01040637,1912640.91522925
residential_13364080310000,1159586.01031487,1912641.38524367
residential_13364080350000,1159682.01031482,1912643.27524367
residential_13364080500000,1159490.03,1912639.51
residential_13364080510000,1159514.02026129,1912639.97491991
residential_13364080580000,1159987.03327203,1912649.25636543
residential_13364080590000,1159937.52857351,1912648.29884472
residential_13364080610000,1159873.97,1912647.04
residential_13364090130000,1157508.75324954,1912161.65550078
residential_13364090140000,1157509.86254875,1912124.18061205
residential_13364090260000,1157643.12482647,1912364.31032639
residential_13364090300000,1157646.06482633,1912264.36032623
residential_13364090370000,1157651.20985423,1912089.43999157
residential_13364090380000,1157651.94482646,1912064.4503267
residential_13364090390000,1157652.6798948,1912039.45993533
residential_13364090450000,1157608.95903138,1912450.43648363
residential_13364090460000,1157672.15811115,1912451.60422836
residential_13364100110000,1157839.87,1912218.13
residential_13364100150000,1157843.53517499,1912093.18967413
residential_13364110100000,1158171.60483604,1912241.38034836
residential_13364110240000,1158306.3,1912472.75
residential_13364110350000,1158314.45,1912191.26
residential_13364110490000,1158174.70483605,1912135.66034847
residential_13364120110000,1158691.70480245,1912446.65538512
residential_13364130010000,1158782.74967167,1912435.32476023
residential_13364130020000,1158807.75032833,1912435.81523977
residential_13364130280000,1158936.66967167,1912297.92476023
residential_13364130300000,1158986.66,1912298.91
residential_13364130360000,1159135.909875,1912301.85
residential_13364130370000,1159160.90967897,1912302.34472054
residential_13364130400000,1159235.89,1912303.82
residential_13364130520000,1159361.56043747,1912276.14384126
residential_13364140050000,1159543.22,1912450.17
residential_13364140150000,1159783.17,1912454.85
residential_13364140540000,1159553.55107429,1912310.07432721
residential_13364140550000,1159553.50836966,1912310.0762797
residential_13364140560000,1159581.85384373,1912310.61191587
residential_13364160030000,1159504.17,1912118.32
residential_13364160060000,1159576.01037759,1912119.73501174
residential_13364160090000,1159647.85036878,1912121.14541626
residential_13364160190000,1159887.29,1912125.86
residential_13364160230000,1159983.08031204,1912127.74524541
residential_13364180060000,1157855.8,1911657.04
residential_13364180190000,1157867.38,1911261.2
residential_13364180320000,1158000.88502306,1911536.11967478
residential_13364190140000,1158193.60481713,1911490.96032698
residential_13364190160000,1158195.06,1911441.3
residential_13364190210000,1158198.70481007,1911317.18034547
residential_13364190320000,1158330.33839858,1911642.80518213
residential_13364190350000,1158332.48642825,1911568.32514528
residential_13364190370000,1158333.92983031,1911518.6799393
residential_13364200080000,1158521.58875123,1911651.9251712
residential_13364200210000,1158530.46,1911340.95
residential_13364200260000,1158658.69797508,1911820.48262166
residential_13364200270000,1158659.21482263,1911797.57030019
residential_13364200280000,1158659.88,1911774.15
residential_13364200290000,1158660.56,1911750.22
residential_13364200340000,1158663.94358672,1911630.65548503
residential_13364200350000,1158664.60125017,1911606.73482879
residential_13364200380000,1158666.64,1911534.97
residential_13364200460000,1158672.05478462,1911343.57024546
residential_13364200480000,1158673.39,1911296.23
residential_13364210040000,1158854.75456705,1911655.08032167
residential_13364210100000,1158858.93,1911505.13
residential_13364210110000,1158859.62967218,1911480.14066026
residential_13364210120000,1158860.33,1911455.15
residential_13364220050000,1159186.32505801,1911686.19973068
residential_13364220200000,1159196.4751623,1911311.33967037
residential_13364220250000,1159326.7451683,1911713.28968332
residential_13364220290000,1159329.45,1911613.83
residential_13364220310000,1159330.82016874,1911563.8499354
residential_13364220390000,1159336.26,1911363.92
residential_13364220480000,1159191.07,1911511.26
residential_13364230100000,1159521.37,1911596.74
residential_13364230150000,1159524.65006473,1911476.78999607
residential_13364230160000,1159525.31,1911452.8
residential_13364230210000,1159529.26,1911308.85
residential_13364230240000,1159656.35,1911839.4
residential_13364230250000,1159657.01,1911815.42
residential_13364230260000,1159657.67,1911791.43
residential_13364230290000,1159659.64,1911719.46
residential_13364230300000,1159660.3,1911695.47
residential_13364230320000,1159661.62,1911647.49
residential_13364230330000,1159662.28,1911623.5
residential_13364230340000,1159662.93986452,1911599.50007059
residential_13364240080000,1159851.57,1911675.18
residential_13364240090000,1159852.22482453,1911651.19031977
residential_13364240130000,1159854.85475997,1911555.22032409
residential_13364240250000,1159862.67831598,1911271.75115115
residential_13364260180000,1158012.0212578,1911148.43548764
residential_13364260230000,1158015.64113835,1911023.67547382
residential_13364270210000,1158348.2,1911023.71
residential_13364270280000,1158353.3351843,1910844.28967119
residential_13364270420000,1158214.42370729,1910766.74486508
residential_13364270430000,1158354.75518296,1910794.37967114
residential_13364270440000,1158355.46,1910769.68
residential_13364280060000,1158539.89348853,1911011.66548608
residential_13364290130000,1158878.1048106,1910816.30031685
residential_13364300020000,1159201.06518255,1911143.56967149
residential_13364300030000,1159201.75518241,1911118.57967128
residential_13364300120000,1159207.9103815,1910895.15937125
residential_13364300130000,1159208.57519073,1910871.16968543
residential_13364300190000,1159342.30518307,1911146.5096714
residential_13364300200000,1159343.02518267,1911121.51967118
residential_13364300230000,1159345.16200526,1911046.55416002
residential_13364310030000,1159534.4049603,1911125.51033679
residential_13364310050000,1159535.84481601,1911075.53032819
residential_13364310070000,1159537.28480894,1911025.55035241
residential_13364310090000,1159538.72,1910975.57
residential_13364310100000,1159539.43481601,1910950.57032845
residential_13364310130000,1159541.51959499,1910878.10065443
residential_13364310210000,1159675.91481628,1911128.45032809
residential_13364310330000,1159684.15481064,1910833.06031538
residential_13364320030000,1159866.87135019,1911134.43481134
residential_13364320110000,1159872.83,1910918.52
residential_13364320120000,1159873.49,1910894.52
residential_13364320250000,1160002.84467644,1910993.23043347
residential_13364320270000,1160004.15483433,1910945.2503685
residential_13364320280000,1160004.81015778,1910921.26005996
residential_14051020230000,1165069.69002075,1942224.11000199
residential_14051170040000,1165360.1880184,1941184.25359817
residential_14051250360000,1165997.53512034,1940393.5463206
residential_14051280300000,1166874.99909155,1940226.03823587
residential_14053100250000,1166105.94032872,1939051.34567871
residential_14053110370000,1165349.88663883,1938673.65341088
residential_14053120200000,1165873.27949038,1938581.74246588
residential_14053160100000,1164990.73,1938520.33
residential_14053160670000,1165785.12473166,1938443.15569986
residential_14053170080000,1166140.15441052,1938580.11967203
residential_14062030210000,1163728.66801251,1942243.69988648
residential_14062030220000,1163729.40300299,1942218.85989254
residential_14062150460000,1163544.96398916,1940667.32113224
residential_14062190090000,1162534.36523949,1940510.89965662
residential_14062210290000,1163736.39328821,1940194.71568105
residential_14064010600000,1164007.04148089,1939678.97472747
residential_14064010610000,1164007.04148089,1939678.97472747
residential_14064010640000,1164095.21919214,1939152.12215755
residential_14064010650000,1164110.21400036,1939152.6792462
residential_14064010660000,1163844.95974298,1939375.70993081
residential_14064010670000,1163844.28013283,1939400.45004893
residential_14064050170000,1164049.08882852,1938670.08954675
residential_14064060280000,1164414.27,1938948.42
residential_14064070070000,1163435.70118203,1938040.82629527
residential_14064070300000,1163444.05045432,1937617.75518799
residential_14064070620000,1163439.08932357,1937919.69231355
residential_14064080550000,1164227.65668767,1938361.91994141
residential_14064080560000,1164197.17168909,1938360.93473786
residential_14064090260000,1163809.45,1937927.87
residential_14064090740000,1163808.57570221,1938052.00041949
residential_14064090750000,1163841.63214421,1938053.0655542
residential_14064090760000,1163871.64853184,1938054.01765709
residential_14064090770000,1163901.70094694,1938054.97212186
residential_14064090780000,1163931.8064507,1938055.93622131
residential_14064090790000,1163961.87462037,1938056.89602089
