draw,density_multifamily_far_binary,density_multifamily_dupac_binary,density_multifamily_far_continuous,density_multifamily_dupac_continuous
1968,-0.06486025135389226,-0.1480759208681573,-0.1131402551489029,-0.045956634355003
1969,-0.3429010119703064,-0.3858337906425589,-0.2993211750096719,-0.2765283462059627
1970,-0.25693664455064785,-0.3298444142589246,-0.2426769907162191,-0.2009875605201526
1971,-0.18799942835810746,-0.13017878471867286,-0.1663601905163161,-0.10742033359705645
1972,-0.2706045732191201,-0.25582052815281486,-0.13217709312719692,-0.09540862649148966
1973,-0.30707383322097076,-0.32964024559040866,-0.24231458227142644,-0.19509866816465243
1974,-0.23041679725990727,-0.2830049965880155,-0.18268768245968173,-0.09868867203172542
1975,-0.2849272577838289,-0.29458057535313537,-0.20401170294385412,-0.12482573003753564
1976,-0.267658250209552,-0.13284256951969212,-0.25398181038550616,-0.2121014317163337
1977,-0.12897502368172417,-0.19886670017832886,-0.1709502378554114,-0.11680741976282207
1978,-0.19427853603456133,-0.24904440840756775,-0.2520918390718856,-0.2167686748803759
1979,-0.32797264350934874,-0.3477624282783743,-0.157989830605823,-0.11278800147316553
1980,-0.2998766040137378,-0.30278029423047625,-0.21853629195532695,-0.17665487982079534
1981,-0.1713727762060502,-0.260799267297019,-0.11208074821227744,-0.09581992214644666
1982,-0.27196207135335054,-0.21520283645283206,-0.1665714679116723,-0.1475173414551668
1983,-0.24143198074410852,-0.15514657385403752,-0.1947435888610996,-0.16517546516342305
1984,-0.23737825393896436,-0.33038783297724134,-0.1714736174011743,-0.17363134485448783
1985,-0.27962610458120424,-0.2765638378227174,-0.14965815826154208,-0.10473085524841612
1986,-0.30940071587969703,-0.3884282416068383,-0.29682101352371815,-0.2682446892995252
1987,-0.15052964739129893,-0.19080450806287008,-0.20106553693996318,-0.1727137250443603
1988,-0.22776264154493606,-0.10572056050879751,-0.16726244175545935,-0.10855649244535519
1989,-0.15326022170866252,-0.13359000270262034,-0.12475773795081516,-0.11893799565800758
1990,-0.19409489429781418,-0.2793027143000235,-0.237411550121768,-0.1998622495450544
1991,-0.33132943782523755,-0.3476183570264147,-0.2094511355204456,-0.19072031450215485
1992,-0.1683852182711894,-0.12949952550748808,-0.13233227293257477,-0.08675374768021557
1993,-0.29587115237186573,-0.2434060632587987,-0.14512500224334043,-0.09621197157254258
1994,-0.27490463708497215,-0.27591642712682685,-0.19284624641790085,-0.17012677477797777
1995,-0.2156931715028225,-0.278606347775849,-0.24680703822608174,-0.189136430016592
1996,-0.20947927230310276,-0.2868072461884006,-0.12312643154058109,-0.08529188333901404
1997,-0.12473821416631091,-0.140701854051214,-0.19819012367325367,-0.15205204161246896
1998,-0.19951724387099398,-0.2918037367875603,-0.12944905086215874,-0.09952230578776128
1999,-0.18878921444688826,-0.18907672611221885,-0.1900334372702103,-0.18343223563219802
2000,-0.21237277322789433,-0.0910596456772131,-0.19536791246559546,-0.09296237317426329
