component_id,card_id,successor_id,project_id,card_num,card_units,card_building_sqft,project_pin,construction_year,within_500ft,successor_type,successor_pin,successor_pin10,successor_address,successor_year,year_gap,successor_class,successor_units,successor_building_sqft,successor_land_sqft,successor_x_3435,successor_y_3435,represented_project_ids,search_geometry_source,projects_per_condo_base,within_one_year,within_two_years,automatic_candidate,building_ratio,match_quality
episode_084,20032070190000_card_3,noncondo_20032070410000,residential_multicard_20032070190000,3,1,2194,20032070190000,2021,FALSE,current_noncondo_parcel,20032070410000,2003207041,3972 S LANGLEY AVE,2021,0,278,1,2194,3370,1181370.4403559146,1878501.9171818672,residential_20032070410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_085,20032080150000_card_1,noncondo_20032080470000,residential_multicard_20032080150000,1,1,3222,20032080150000,2018,FALSE,current_noncondo_parcel,20032080470000,2003208047,755 E OAKWOOD BLVD,2018,0,295,1,3222,3260,1182024.6686290829,1878699.6917407676,residential_20032080470000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_085,20032080150000_card_2,noncondo_20032080460000,residential_multicard_20032080150000,2,1,3140,20032080150000,2018,FALSE,current_noncondo_parcel,20032080460000,2003208046,753 E OAKWOOD BLVD,2018,0,295,1,3140,3255,1182044.6679109803,1878700.2221331,residential_20032080460000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_086,20032210100000_card_1,noncondo_20032210360000,residential_multicard_20032210100000,1,1,2352,20032210100000,2018,TRUE,current_noncondo_parcel,20032210360000,2003221036,508 E 42ND PL,2019,1,295,1,2291,1645,1180485.0729030569,1877000.0952913535,residential_20032210360000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9740646258503401,within_5pct
episode_086,20032210100000_card_2,noncondo_20032210340000,residential_multicard_20032210100000,2,1,2352,20032210100000,2018,TRUE,current_noncondo_parcel,20032210340000,2003221034,NA,2019,1,295,1,2188,1772,1180423.070105856,1877018.7943453845,residential_20032210340000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9302721088435374,within_10pct
episode_086,20032210100000_card_3,noncondo_20032210350000,residential_multicard_20032210100000,3,1,2352,20032210100000,2018,TRUE,current_noncondo_parcel,20032210350000,2003221035,NA,2019,1,295,1,2188,1895,1180419.2622400883,1876988.993534212,residential_20032210350000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9302721088435374,within_10pct
episode_086,20032210100000_card_4,noncondo_20032210370000,residential_multicard_20032210100000,4,1,2352,20032210100000,2018,TRUE,current_noncondo_parcel,20032210370000,2003221037,510 E 42ND PL,2019,1,295,1,2001,1618,1180520.4131675612,1876998.274835418,residential_20032210370000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8507653061224489,within_35pct
episode_087,20034230370000_card_1,noncondo_20034230480000,residential_multicard_20034230370000,1,1,2674,20034230370000,2014,TRUE,current_noncondo_parcel,20034230480000,2003423048,544 E 46TH PL,2014,0,278,1,2674,3578,1180866.0864010125,1874408.9775064313,residential_20034230480000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_087,20034230370000_card_2,noncondo_20034230470000,residential_multicard_20034230370000,2,1,2674,20034230370000,2014,TRUE,current_noncondo_parcel,20034230470000,2003423047,542 E 46TH PL,2014,0,278,1,2150,3577,1180838.596442466,1874408.1733330188,residential_20034230470000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8040388930441287,within_35pct
episode_088,20041290470000_card_1,noncondo_20041290480000,residential_multicard_20041290470000,1,1,1693,20041290470000,2018,FALSE,current_noncondo_parcel,20041290480000,2004129048,S NORMAL AV,2018,0,295,1,1693,1000,1173620.701319217,1876535.3015477424,residential_20041290480000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_088,20041290470000_card_2,noncondo_20041290500000,residential_multicard_20041290470000,2,1,1693,20041290470000,2018,FALSE,current_noncondo_parcel,20041290500000,2004129050,S NORMAL AV,2018,0,295,1,1693,997,1173621.3127618614,1876514.1202806951,residential_20041290500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_088,20041290470000_card_3,noncondo_20041290520000,residential_multicard_20041290470000,3,1,1693,20041290470000,2018,FALSE,current_noncondo_parcel,20041290520000,2004129052,S NORMAL AV,2018,0,295,1,1693,998,1173621.9229279505,1876492.979095346,residential_20041290520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_088,20041290470000_card_4,noncondo_20041290540000,residential_multicard_20041290470000,4,1,1693,20041290470000,2018,FALSE,current_noncondo_parcel,20041290540000,2004129054,S NORMAL AV,2018,0,295,1,1693,1015,1173622.5433226505,1876471.6657450292,residential_20041290540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_089,20084270400000_card_1,noncondo_20084270560000,residential_multicard_20084270400000,1,1,1352,20084270400000,2006,TRUE,current_noncondo_parcel,20084270560000,2008427056,941 W 54TH ST,2007,1,207,1,1353,4006,1170774.9643314108,1868895.909051495,residential_20084270560000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0007396449704142,within_2pct
episode_089,20084270400000_card_2,noncondo_20084270570000,residential_multicard_20084270400000,2,1,1352,20084270400000,2006,TRUE,current_noncondo_parcel,20084270570000,2008427057,939 W 54TH ST,2007,1,207,1,1353,4007,1170807.3314203287,1868896.800716152,residential_20084270570000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0007396449704142,within_2pct
episode_089,20084270400000_card_3,noncondo_20084270580000,residential_multicard_20084270400000,3,1,1352,20084270400000,2006,TRUE,current_noncondo_parcel,20084270580000,2008427058,935 W 54TH ST,2007,1,207,1,1353,4008,1170839.6996977697,1868897.681220952,residential_20084270580000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0007396449704142,within_2pct
episode_089,20084270400000_card_4,noncondo_20084270590000,residential_multicard_20084270400000,4,1,1352,20084270400000,2006,TRUE,current_noncondo_parcel,20084270590000,2008427059,931 W 54TH ST,2007,1,207,1,1353,4014,1170872.0820712373,1868898.5733598827,residential_20084270590000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0007396449704142,within_2pct
episode_090,20091110270000_card_1,noncondo_20091110390000,residential_multicard_20091110270000,1,3,3660,20091110270000,2006,FALSE,current_noncondo_parcel,20091110390000,2009111039,732 W 50TH ST,2006,0,211,3,3660,3060,1172106.497663449,1871805.533352906,residential_20091110390000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_090,20091110270000_card_2,noncondo_20091110400000,residential_multicard_20091110270000,2,3,3660,20091110270000,2006,FALSE,current_noncondo_parcel,20091110400000,2009111040,728 W 50TH ST,2006,0,211,3,3660,3058,1172131.482764708,1871806.3165490655,residential_20091110400000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_090,20091110270000_card_3,noncondo_20091110430000,residential_multicard_20091110270000,3,3,3660,20091110270000,2006,FALSE,current_noncondo_parcel,20091110430000,2009111043,720 W 50TH ST,2006,0,211,3,3660,3047,1172206.4480003722,1871808.6385502503,residential_20091110430000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_090,20091110270000_card_4,noncondo_20091110440000,residential_multicard_20091110270000,4,3,3660,20091110270000,2006,FALSE,current_noncondo_parcel,20091110440000,2009111044,718 W 50TH ST,2006,0,211,3,3660,3045,1172231.4327512654,1871809.4267272265,residential_20091110440000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_090,20091110270000_card_5,noncondo_20091110450000,residential_multicard_20091110270000,5,3,3660,20091110270000,2006,FALSE,current_noncondo_parcel,20091110450000,2009111045,716 W 50TH ST,2006,0,211,3,3660,3041,1172256.4175780716,1871810.1935320313,residential_20091110450000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_091,20102110280000_card_1,noncondo_20102110510000,residential_multicard_20102110280000,1,1,2216,20102110280000,2014,TRUE,current_noncondo_parcel,20102110510000,2010211051,4814 S CHAMPLAIN AVE,2014,0,278,1,2211,3246,1181315.0462474774,1873134.6249889487,residential_20102110510000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9977436823104693,within_2pct
episode_091,20102110280000_card_2,noncondo_20102110500000,residential_multicard_20102110280000,2,1,2216,20102110280000,2014,TRUE,current_noncondo_parcel,20102110500000,2010211050,4818 S CHAMPLAIN AVE,2014,0,278,1,2223,3247,1181315.6651528797,1873109.6496214475,residential_20102110500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.003158844765343,within_2pct
episode_092,20143160010000_card_1,noncondo_20143160530000,residential_multicard_20143160010000,1,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160530000,2014316053,6209 S ELLIS AVE E,2023,2,295,1,1908,982,1184158.1434460697,1863968.8727507875,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.8907563025210085,within_35pct
episode_092,20143160010000_card_2,noncondo_20143160400000,residential_multicard_20143160010000,2,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160400000,2014316040,6205 S ELLIS AVE,2021,0,295,1,1982,1016,1184027.5302499996,1863969.9734999985,residential_20143160400000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9253034547152195,within_10pct
episode_092,20143160010000_card_4,noncondo_20143160410000,residential_multicard_20143160010000,4,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160410000,2014316041,6207 S ELLIS AVE,2021,0,295,1,1908,1016,1184027.9946249996,1863951.8293749983,residential_20143160410000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8907563025210085,within_35pct
episode_092,20143160010000_card_5,noncondo_20143160490000,residential_multicard_20143160010000,5,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160490000,2014316049,6209 S ELLIS AVE A,2023,2,295,1,1908,982,1184086.363131784,1863967.1964392848,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.8907563025210085,within_35pct
episode_092,20143160010000_card_6,noncondo_20143160500000,residential_multicard_20143160010000,6,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160500000,2014316050,6209 S ELLIS AVE B,2023,2,295,1,1982,982,1184104.308297144,1863967.615559931,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.9253034547152195,within_10pct
episode_092,20143160010000_card_7,noncondo_20143160390000,residential_multicard_20143160010000,7,1,2221,20143160010000,2021,FALSE,current_noncondo_parcel,20143160390000,2014316039,6203 S ELLIS AVE,2021,0,295,1,1908,1016,1184027.0658750003,1863988.1175,residential_20143160390000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.8590724898694282,within_35pct
episode_092,20143160010000_card_8,noncondo_20143160510000,residential_multicard_20143160010000,8,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160510000,2014316051,6209 S ELLIS AVE C,2023,2,295,1,1908,982,1184122.2533278542,1863968.0345650704,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.8907563025210085,within_35pct
episode_092,20143160010000_card_9,noncondo_20143160520000,residential_multicard_20143160010000,9,1,2142,20143160010000,2021,FALSE,current_noncondo_parcel,20143160520000,2014316052,6209 S ELLIS AVE D,2023,2,295,1,1982,982,1184140.1982971446,1863968.4538099305,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.9253034547152195,within_10pct
episode_093,20144120210000_card_1,noncondo_20144120420000,residential_multicard_20144120210000,1,1,2207,20144120210000,2018,FALSE,current_noncondo_parcel,20144120420000,2014412042,NA,2019,1,278,1,2208,4130,1185595.5510360517,1863703.9892306204,residential_20144120420000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0004531037607611,within_2pct
episode_093,20144120210000_card_2,noncondo_20144120430000,residential_multicard_20144120210000,2,1,2207,20144120210000,2018,FALSE,current_noncondo_parcel,20144120430000,2014412043,NA,2019,1,278,1,2208,4123,1185596.39995232,1863679.02952596,residential_20144120430000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.0004531037607611,within_2pct
episode_094,20222220450000_card_1,noncondo_20222220550000,residential_multicard_20222220450000,1,2,2795,20222220450000,2021,TRUE,current_noncondo_parcel,20222220550000,2022222055,6552 S EVANS AVE,2021,0,211,2,2795,2828,1182258.2535968253,1861502.2556085165,residential_20222220550000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_094,20222220450000_card_2,noncondo_20222220560000,residential_multicard_20222220450000,2,2,2768,20222220450000,2021,TRUE,current_noncondo_parcel,20222220560000,2022222056,6554 S EVANS AVE,2021,0,211,2,2768,2826,1182258.826395689,1861479.274391504,residential_20222220560000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_094,20222220450000_card_3,noncondo_20222220570000,residential_multicard_20222220450000,3,2,2795,20222220450000,2021,TRUE,current_noncondo_parcel,20222220570000,2022222057,6556 S EVANS AVE,2021,0,211,2,2735,2780,1182259.4834373617,1861456.497155172,residential_20222220570000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.97853309481216455,within_5pct
episode_095,20231170240000_card_1,noncondo_20231170440000,residential_multicard_20231170240000,1,1,2334,20231170240000,2021,TRUE,current_noncondo_parcel,20231170440000,2023117044,6500 S UNIVERSITY AVE,2021,0,278,1,2334,3053,1184575.6800052542,1862087.6152421085,residential_20231170440000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_095,20231170240000_card_2,noncondo_20231170450000,residential_multicard_20231170240000,2,1,2334,20231170240000,2021,TRUE,current_noncondo_parcel,20231170450000,2023117045,6500 S UNIVERSITY AVE,2021,0,278,1,2334,3053,1184576.2798917629,1862063.385309874,residential_20231170450000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_096,20251190270000_card_1,noncondo_20251190310000,residential_multicard_20251190270000,1,3,4719,20251190270000,2008,TRUE,current_noncondo_parcel,20251190310000,2025119031,7252 S BENNETT AVE,2008,0,211,3,4554,3793,1189869.129891727,1856986.0655763284,residential_20251190310000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.965034965034965,within_5pct
episode_096,20251190270000_card_2,noncondo_20251190320000,residential_multicard_20251190270000,2,3,4719,20251190270000,2008,TRUE,current_noncondo_parcel,20251190320000,2025119032,7254 S BENNETT AVE,2008,0,211,3,4554,3788,1189868.3897566863,1857014.1750644615,residential_20251190320000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.965034965034965,within_5pct
episode_096,20251190270000_card_3,noncondo_20251190330000,residential_multicard_20251190270000,3,3,4719,20251190270000,2008,TRUE,current_noncondo_parcel,20251190330000,2025119033,7258 S BENNETT AVE,2008,0,211,3,4554,3793,1189867.654334616,1857042.2795215056,residential_20251190330000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.965034965034965,within_5pct
episode_097,20331040040000_card_1,noncondo_20331040290000,residential_multicard_20331040040000,1,2,2289,20331040040000,2007,FALSE,current_noncondo_parcel,20331040290000,2033104029,7906 S PARNELL AVE,2007,0,211,2,2219,3716,1173901.0016139832,1852424.3168057504,residential_20331040290000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9694189602446484,within_5pct
episode_098,21313270020000_card_1,noncondo_21313270540000,residential_multicard_21313270020000,1,1,2027,21313270020000,2006,FALSE,current_noncondo_parcel,21313270540000,2131327054,8607 S KINGSTON AVE,2006,0,278,1,2027,2984,1194754.014725387,1848354.1954386288,residential_21313270540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_098,21313270020000_card_2,noncondo_21313270550000,residential_multicard_21313270020000,2,1,2027,21313270020000,2006,FALSE,current_noncondo_parcel,21313270550000,2131327055,8603 S KINGSTON AVE,2006,0,278,1,2027,2985,1194753.5160100623,1848377.7095797088,residential_21313270550000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_099,25031150210000_card_1,noncondo_25031150520000,residential_multicard_25031150210000,1,1,1988,25031150210000,2007,TRUE,current_noncondo_parcel,25031150520000,2503115052,12 E 90TH ST,2008,1,207,1,1988,1669,1178006.8658570142,1845399.7058296185,residential_25031150520000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_099,25031150210000_card_2,noncondo_25031150540000,residential_multicard_25031150210000,2,1,1988,25031150210000,2007,TRUE,current_noncondo_parcel,25031150540000,2503115054,8 E 90TH ST,2008,1,207,1,1988,1669,1177956.8723197344,1845398.912578318,residential_25031150540000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_099,25031150210000_card_3,noncondo_25031150560000,residential_multicard_25031150210000,3,1,1988,25031150210000,2007,TRUE,current_noncondo_parcel,25031150560000,2503115056,14 E 90TH ST,2008,1,207,1,1988,1669,1178031.862648012,1845400.1004562369,residential_25031150560000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_099,25031150210000_card_4,noncondo_25031150580000,residential_multicard_25031150210000,4,1,1988,25031150210000,2007,TRUE,current_noncondo_parcel,25031150580000,2503115058,10 E 90TH ST,2008,1,207,1,1988,1669,1177981.8691427682,1845399.3100588396,residential_25031150580000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_100,25194030010000_card_1,noncondo_25194030300000,residential_multicard_25194030010000,1,1,1636,25194030010000,2006,TRUE,current_noncondo_parcel,25194030300000,2519403030,11501 S VINCENNES AVE,2006,0,295,1,1636,2007,1166123.7758995732,1828356.5978648467,residential_25194030300000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_100,25194030010000_card_2,noncondo_25194030310000,residential_multicard_25194030010000,2,1,1742,25194030010000,2006,TRUE,current_noncondo_parcel,25194030310000,2519403031,11503 S VINCENNES AVE,2006,0,295,1,1742,1502,1166107.630457034,1828333.998077838,residential_25194030310000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
