pin,pin10,card_num,cards_in_history,minimum_post_1999_construction_year,latest_report_through_2022_construction_year,latest_report_through_2025_construction_year,latest_report_at_sample_end_construction_year,latest_report_all_construction_year,modal_post_1999_construction_year,latest_repeated_post_1999_construction_year,minimum_post_1999_selected_tax_year,latest_report_through_2022_selected_tax_year,latest_report_through_2025_selected_tax_year,latest_report_at_sample_end_selected_tax_year,latest_report_all_selected_tax_year,modal_post_1999_selected_tax_year,latest_repeated_post_1999_selected_tax_year,reports,first_tax_year,last_tax_year,distinct_years_all,distinct_years_post_1999,has_pre_1999_report,first_post_1999_tax_year,minimum_post_1999_year,maximum_post_1999_year,first_report_lag_minimum,revised_post_1999,unique_pin10_permit_match,permit_id,permit_application_date,permit_application_year,permit_issue_date,permit_issued,permit_status,permit_address,work_description,latest_minus_minimum,latest_2025_minus_minimum,modal_minus_minimum,minimum_in_paper_window,latest_in_paper_window,latest_2025_in_paper_window,modal_in_paper_window
20034160230000,2003416023,1,1,2005,2006,2006,2006,2006,2005,2006,2006,2022,2025,2022,2026,2020,2026,21,2006,2026,2,2,FALSE,2006,2005,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,TRUE,TRUE,FALSE
20034160430000,2003416043,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2021,2026,20,2007,2026,2,2,FALSE,2007,2006,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
20034170290000,2003417029,1,1,1999,2000,2000,2000,2000,1999,2000,2001,2022,2025,2022,2026,2019,2026,26,2001,2026,3,3,FALSE,2001,1999,2002,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20034170320000,2003417032,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,26,2001,2026,2,2,FALSE,2001,1999,2002,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20034180020000,2003418002,1,1,2021,2022,2021,2022,2021,2021,2021,2021,2022,2025,2022,2026,2026,2026,6,2021,2026,2,2,FALSE,2021,2021,2022,0,TRUE,TRUE,3035101,2019-07-03,2019,2019-08-12,1,COMPLETE,607 E 45TH ST,"NEW 2-STORY SINGLE-FAMILY FRAME RESIDENCE W/ BASEMENT (4A CONSTRUCTION), REAR WOOD DECK & 2-CAR PRIVATE FRAME GARAGE, PER PLAN **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS **",0,0,0,TRUE,TRUE,TRUE,TRUE
20034190310000,2003419031,1,1,2018,2019,2019,2019,2019,2019,2019,2019,2022,2025,2022,2026,2026,2026,8,2019,2026,2,2,FALSE,2019,2018,2019,1,TRUE,TRUE,2935448,2018-06-01,2018,2018-08-10,1,COMPLETE,4551 S CHAMPLAIN AVE,"NEW 2-STORY FRAME SINGLE-FAMILY RESIDENCE W/ BASEMENT (4A CONSTRUCTION), REAR WOOD DECK, 2-CAR FRAME GARAGE, PER PLAN",1,1,1,TRUE,TRUE,TRUE,TRUE
20034190380000,2003419038,1,1,2018,2019,2019,2019,2019,2019,2019,2019,2022,2025,2022,2026,2026,2026,8,2019,2026,2,2,FALSE,2019,2018,2019,1,TRUE,TRUE,2879052,2017-10-20,2017,2018-07-05,1,COMPLETE,700 E 46TH ST,"OIA '666 E 46TH ST' OIA '700 E 46TH ST' ERECT A NEW 2 STORY FRAME (BRICK VENEER) SINGLE FAMILY RESIDENCE WITHBASEMENT, REAR WOOD DECK AND 2 CAR DETACHED FRAME GARAGE AS PERPLANS.",1,1,1,TRUE,TRUE,TRUE,TRUE
20034190680000,2003419068,1,1,2006,2018,2018,2018,2018,2018,2018,2018,2022,2025,2022,2026,2026,2026,9,2018,2026,2,2,FALSE,2018,2006,2018,12,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12,12,12,TRUE,TRUE,TRUE,TRUE
20034200120000,2003420012,1,1,2023,NA,2023,2023,2023,2023,2023,2023,NA,2025,2025,2026,2026,2026,16,1999,2026,2,1,TRUE,2023,2023,2023,0,FALSE,TRUE,3219559,2022-03-11,2022,2022-03-11,1,COMPLETE,4535 S EVANS AVE,"SELF CERTIFICATION 2019 CBC: - NEW CONSTRUCTION OF 2 STORY FRAME WITH BASEMENT SINGLE FAMILY HOME WITH DETACHED 2 CAR FRAME GARAGE PER PLANS.4535 S EVANS.(R5 USE, TYPE VB CONST.)",0,0,0,FALSE,FALSE,FALSE,FALSE
20034200130000,2003420013,1,1,2025,NA,2025,2025,2025,2025,2025,2025,NA,2025,2025,2026,2026,2026,14,1999,2026,2,1,TRUE,2025,2025,2025,0,FALSE,TRUE,3376721,2024-05-07,2024,2024-08-22,1,COMPLETE,4537 S EVANS AVE,"SPR 2019 CBC ERECT 3-STORY, 4 DWELLING UNITS BUILDING WITH 2 STORY REAR DECK AND 4 PARKING SPACES. OCCUPANCY CODE R-5, CONSTRUCTION TYPE IIIA.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT **",0,0,0,FALSE,FALSE,FALSE,FALSE
20034200140000,2003420014,1,1,2003,2003,2003,2003,2003,2003,2003,2006,2006,2006,2006,2006,2006,2006,6,1999,2006,2,1,TRUE,2006,2003,2003,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20034230500000,2003423050,1,1,2017,2018,2018,2018,2018,2018,2018,2018,2022,2025,2022,2026,2026,2026,9,2018,2026,2,2,FALSE,2018,2017,2018,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,TRUE,TRUE,TRUE,TRUE
20034230510000,2003423051,1,1,2017,2017,2017,2017,2017,2017,2017,2018,2022,2025,2022,2026,2026,2026,9,2018,2026,2,2,FALSE,2018,2017,2020,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
20034250160000,2003425016,1,1,2014,2014,2014,2014,2014,2014,2014,2017,2022,2025,2022,2026,2026,2026,20,1999,2026,2,1,TRUE,2017,2014,2014,3,FALSE,TRUE,2750388,2016-05-19,2016,2016-05-25,1,COMPLETE,4614 S CHAMPLAIN AVE,"ERECT A NEW 2 STORY FRAME (BRICK VENEER) SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR WOOD DECK AND 2 CAR DETACHED FRAME GARAGE AS PER PLANS.",0,0,0,TRUE,TRUE,TRUE,TRUE
20034250350000,2003425035,1,1,2018,2019,2019,2019,2019,2019,2019,2019,2022,2025,2022,2026,2026,2026,8,2019,2026,2,2,FALSE,2019,2018,2019,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,TRUE,TRUE,TRUE,TRUE
20034260080000,2003426008,1,1,2014,2015,2015,2015,2015,2015,2015,2015,2022,2025,2022,2026,2026,2026,11,2015,2026,2,2,FALSE,2015,2014,2015,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,TRUE,TRUE,TRUE,TRUE
20034260100000,2003426010,1,1,2019,2019,2019,2019,2019,2019,2019,2021,2022,2025,2022,2026,2026,2026,7,1999,2026,2,1,TRUE,2021,2019,2019,2,FALSE,TRUE,2857665,2017-08-14,2017,2018-01-18,1,COMPLETE,4619 S CHAMPLAIN AVE,"ERECT A NEW 2 STORY FRAME (BRICK VENEER) SINGLE FAMILY RESIDENCE WITHBASEMENT, REAR WOOD DECK AND 2 CAR DETACHED FRAME GARAGE AS PERPLANS.   **CERTIFIED PLAN CORRECTIONS PROJECT - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **",0,0,0,TRUE,TRUE,TRUE,TRUE
20034260310000,2003426031,1,1,2024,NA,2024,2024,2024,2024,2024,2024,NA,2025,2025,2026,2026,2026,16,1999,2026,2,1,TRUE,2024,2024,2024,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20034270020000,2003427002,1,1,2023,NA,2023,2023,2023,2023,2023,2024,NA,2025,2025,2026,2026,2026,18,1999,2026,2,1,TRUE,2024,2023,2023,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041100120000,2004110012,1,1,1999,2001,2001,2001,2001,1999,2001,2003,2022,2025,2022,2026,2021,2026,27,2000,2026,3,2,TRUE,2003,1999,2001,4,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041100300000,2004110030,1,1,2023,NA,2023,2023,2023,2023,2023,2023,NA,2025,2025,2026,2026,2026,27,1999,2026,2,1,TRUE,2023,2023,2023,0,FALSE,TRUE,3241603,2022-03-28,2022,2022-07-06,1,COMPLETE,528 W 41ST ST,"SPR 2019 CBC: NEW 2 STORY SINGLE FAMILY HOME WITH BASEMENT AND DETACHED TWO CAR GARAGE AS PER PER PLANS ( CONSTRUCTION TYP 5A, OCCUPANCY GROUP R-5)",0,0,0,FALSE,FALSE,FALSE,FALSE
20041100360000,2004110036,1,1,2018,2019,2019,2019,2019,2019,2019,2019,2022,2025,2022,2026,2026,2026,8,2019,2026,2,2,FALSE,2019,2018,2019,1,TRUE,TRUE,2940550,2018-06-25,2018,2018-07-17,1,COMPLETE,514 W 41ST ST,ERECT A NEW 2 STORY FRAME SINGLE FAMILY HOME WITH BASEMENT AND DETACHED FRAME 2 CAR GARAGE AS PER PLANS,1,1,1,TRUE,TRUE,TRUE,TRUE
20041150400000,2004115040,1,1,2017,2018,2018,2018,2018,2018,2018,2018,2022,2025,2022,2026,2026,2026,9,2018,2026,3,3,FALSE,2018,2017,2020,1,TRUE,TRUE,2863100,2017-11-15,2017,2017-11-15,1,COMPLETE,512 W ROOT ST,ERECT NEW 2 STORY MASONRY (3B CONST. TYPE) SINGLE FAMILY HOME (NO BASEMENT) AND 2 CAR DETACHED FRAME GARAGE AS PER PLANS.,1,1,1,TRUE,TRUE,TRUE,TRUE
20041150510000,2004115051,1,1,2017,2018,2018,2018,2018,2018,2018,2018,2022,2025,2022,2026,2026,2026,9,2018,2026,2,2,FALSE,2018,2017,2018,1,TRUE,TRUE,2863101,2017-09-15,2017,2017-11-14,1,COMPLETE,514 W ROOT ST,ERECT NEW 2 STORY MASONRY (3B CONST. TYPE) SINGLE FAMILY HOME (NO BASEMENT) AND 2 CAR DETACHED FRAME GARAGE AS PER PLANS.,1,1,1,TRUE,TRUE,TRUE,TRUE
20041160190000,2004116019,1,1,2003,2003,2003,2003,2003,2003,2003,2004,2022,2025,2022,2026,2026,2026,28,1999,2026,3,2,TRUE,2004,2003,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041170120000,2004117012,1,1,2025,NA,2025,2025,2025,2025,2025,2025,NA,2025,2025,2026,2026,2026,10,2000,2026,4,1,TRUE,2025,2025,2025,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041170350000,2004117035,1,1,2005,2005,2005,2005,2005,2005,2005,2006,2022,2025,2022,2026,2026,2026,21,2006,2026,2,2,FALSE,2006,2005,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041170390000,2004117039,1,1,2005,2006,2006,2006,2006,2005,2006,2006,2022,2025,2022,2026,2020,2026,21,2006,2026,2,2,FALSE,2006,2005,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,TRUE,TRUE,FALSE
20041170440000,2004117044,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
20041180300000,2004118030,1,1,2003,2004,2004,2004,2004,2003,2004,2004,2022,2025,2022,2026,2020,2026,23,2004,2026,2,2,FALSE,2004,2003,2004,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041180310000,2004118031,1,1,2003,2004,2004,2004,2004,2003,2004,2004,2022,2025,2022,2026,2020,2026,23,2004,2026,2,2,FALSE,2004,2003,2004,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041180340000,2004118034,1,1,2003,2005,2005,2005,2005,2003,2005,2004,2022,2025,2022,2026,2021,2026,23,2004,2026,2,2,FALSE,2004,2003,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041200050000,2004120005,1,1,2008,2008,2008,2008,2008,2008,2008,2009,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2009,2008,2008,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
20041200200000,2004120020,1,1,2005,2007,2007,2007,2007,2005,2007,2008,2022,2025,2022,2026,2021,2026,19,2008,2026,2,2,FALSE,2008,2005,2007,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
20041210190000,2004121019,1,1,2021,2021,2021,2021,2021,2021,2021,2021,2022,2025,2022,2026,2026,2026,16,1999,2026,2,1,TRUE,2021,2021,2021,0,FALSE,TRUE,3133575,2020-07-30,2020,2020-10-06,1,COMPLETE,521 W ROOT ST,NEW 2 STORY SINGLE FAMILY HOME WITH BASEMENT AND DETACHED 2 CAR GARAGE AS PER PLANS,0,0,0,TRUE,TRUE,TRUE,TRUE
20041210230000,2004121023,1,1,2008,2008,2008,2008,2008,2008,2008,2011,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2011,2008,2008,3,FALSE,TRUE,2158840,2010-04-12,2010,2010-05-17,1,COMPLETE,511 W ROOT ST,"ERECT 2 STORY 3B MASONRY SINGLE FAMILY RESIDENCE SLAB ON GRADE, AND 2 CAR FRAME GARAGE, PER PLANS",0,0,0,TRUE,TRUE,TRUE,TRUE
20041210330000,2004121033,1,1,2011,2012,2012,2012,2012,2011,2012,2012,2022,2025,2022,2026,2020,2026,26,1999,2026,3,2,TRUE,2012,2011,2012,1,TRUE,TRUE,2318239,2011-10-21,2011,2011-10-31,1,COMPLETE,530 W 42ND ST,ERECT A NEW 2 STORY MASONRY SINGLE FAMILY RESIDENCE AND A NEW  2 CAR FRAME DETACHED GARAGE PER PLANS,1,1,0,TRUE,TRUE,TRUE,TRUE
20041210370000,2004121037,1,1,1999,2001,2001,2001,2001,1999,2001,2001,2022,2025,2022,2026,2021,2026,26,2001,2026,2,2,FALSE,2001,1999,2001,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041210380000,2004121038,1,1,1999,2001,2001,2001,2001,1999,2001,2001,2022,2025,2022,2026,2021,2026,26,2001,2026,2,2,FALSE,2001,1999,2001,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041210390000,2004121039,1,1,1999,2000,2000,2000,2000,1999,2000,2001,2022,2025,2022,2026,2020,2026,26,2001,2026,2,2,FALSE,2001,1999,2000,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041220030000,2004122003,1,1,2003,2005,2005,2005,2005,2003,2005,2004,2022,2025,2022,2026,2021,2026,23,2004,2026,2,2,FALSE,2004,2003,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041220090000,2004122009,1,1,2004,2006,2006,2006,2006,2006,2006,2005,2022,2025,2022,2026,2026,2026,22,2005,2026,2,2,FALSE,2005,2004,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,FALSE,TRUE,TRUE,TRUE
20041220100000,2004122010,1,1,2003,2003,2003,2003,2003,2003,2003,2005,2022,2025,2022,2026,2026,2026,26,1999,2026,2,1,TRUE,2005,2003,2003,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041220110000,2004122011,1,1,2004,2004,2004,2004,2004,2004,2004,2005,2022,2025,2022,2026,2026,2026,22,2005,2026,2,2,FALSE,2005,2004,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041220200000,2004122020,1,1,2003,2004,2004,2004,2004,2003,2004,2004,2022,2025,2022,2026,2019,2026,23,2004,2026,3,3,FALSE,2004,2003,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041220320000,2004122032,1,1,2005,2007,2007,2007,2007,2005,2007,2006,2022,2025,2022,2026,2021,2026,21,2006,2026,2,2,FALSE,2006,2005,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
20041220330000,2004122033,1,1,2005,2006,2006,2006,2006,2005,2006,2006,2022,2025,2022,2026,2020,2026,21,2006,2026,2,2,FALSE,2006,2005,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,TRUE,TRUE,FALSE
20041220360000,2004122036,1,1,2013,2014,2014,2014,2014,2014,2014,2014,2022,2025,2022,2026,2026,2026,13,2014,2026,2,2,FALSE,2014,2013,2014,1,TRUE,TRUE,2399307,2012-09-14,2012,2012-10-23,1,COMPLETE,428 W 42ND ST,ERECT A NEW 2 STORY (NO BASEMENT)  MASONRY (3B CONST) SINGLE FAMILY WIT 2 CAR FRAME GARAGE (4A CONST) AS PER PLANS,1,1,1,TRUE,TRUE,TRUE,TRUE
20041220380000,2004122038,1,1,2011,2012,2012,2012,2012,2011,2012,2013,2022,2025,2022,2026,2020,2026,14,2013,2026,2,2,FALSE,2013,2011,2012,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
20041220390000,2004122039,1,1,2011,2013,2013,2013,2013,2011,2013,2012,2022,2025,2022,2026,2020,2026,15,2012,2026,3,3,FALSE,2012,2011,2013,1,TRUE,TRUE,2204063,2010-09-10,2010,2010-10-07,1,COMPLETE,420 W 42ND ST,ERECT NEW 2 STORY (NO BASEMENT) SINGLE FAMILY RESIDENCE WITH 2 CAR DETACHED GARAGE PER PLANS,2,2,0,TRUE,TRUE,TRUE,TRUE
20041230250000,2004123025,1,1,2002,2003,2003,2003,2003,2002,2003,2004,2022,2025,2022,2026,2020,2026,23,2004,2026,2,2,FALSE,2004,2002,2003,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041230310000,2004123031,1,1,2002,2002,2002,2002,2002,2002,2002,2004,2022,2025,2022,2026,2026,2026,23,2004,2026,2,2,FALSE,2004,2002,2005,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041230320000,2004123032,1,1,2002,2004,2004,2004,2004,2002,2004,2004,2022,2025,2022,2026,2021,2026,23,2004,2026,2,2,FALSE,2004,2002,2004,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041230340000,2004123034,1,1,2002,2003,2003,2003,2003,2002,2003,2004,2022,2025,2022,2026,2020,2026,23,2004,2026,2,2,FALSE,2004,2002,2003,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041230360000,2004123036,1,1,2002,2003,2003,2003,2003,2002,2003,2004,2022,2025,2022,2026,2020,2026,23,2004,2026,2,2,FALSE,2004,2002,2003,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041240030000,2004124003,1,1,1999,2001,2001,2001,2001,1999,2001,2002,2022,2025,2022,2026,2021,2026,25,2002,2026,2,2,FALSE,2002,1999,2001,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
20041240370000,2004124037,1,1,2002,2002,2002,2002,2002,2002,2002,2004,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2004,2002,2002,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041270040000,2004127004,1,1,2006,2006,2006,2006,2006,2006,2006,2008,2022,2025,2022,2026,2026,2026,27,1999,2026,3,2,TRUE,2008,2006,2009,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
20041270090000,2004127009,1,1,2008,2010,2010,2010,2010,2008,2010,2011,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2011,2008,2010,3,TRUE,TRUE,2146117,2010-02-23,2010,2010-03-30,1,COMPLETE,539 W 42ND ST,"ERECT A ONE STORY MASONRY SINGLE FAMILY RESDIENCE WITH BASEMENT, REAR OPEN WOOD DECK AND DETACHED 2 CAR GARAGE PER PLANS",2,2,0,TRUE,TRUE,TRUE,TRUE
20041270100000,2004127010,1,1,2014,2015,2015,2015,2015,2015,2015,2016,2022,2025,2022,2026,2026,2026,11,2016,2026,2,2,FALSE,2016,2014,2015,2,TRUE,TRUE,2629220,2015-03-19,2015,2015-04-09,1,COMPLETE,537 W 42ND ST,"ERECT A NEW 2 STORY BRICK SINGLE FAMILY HOME WITH BASEMENT, REAR OPEN DECK AND DETACHED 2-CAR PRIVATE GARAGE AS PER PLANS",1,1,1,TRUE,TRUE,TRUE,TRUE
20041270120000,2004127012,1,1,2014,2016,2016,2016,2016,2014,2016,2015,2022,2025,2022,2026,2020,2026,12,2015,2026,3,3,FALSE,2015,2014,2016,1,TRUE,TRUE,2583999,2014-09-15,2014,2014-10-02,1,COMPLETE,531 W 42ND ST,"ERECT A NEW 2 STORY MASONRY (3B) SINGLE FAMILY HOME WITH BASEMENT, REAR OPEN DECK AND DETACHED FRAME 2 CAR GARAGE AS PER PLANS.",2,2,0,TRUE,TRUE,TRUE,TRUE
20041270140000,2004127014,1,1,1999,1999,1999,1999,1999,1999,1999,2021,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2021,1999,1999,22,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041270180000,2004127018,1,1,1999,1999,1999,1999,1999,1999,1999,2022,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2022,1999,1999,23,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041270450000,2004127045,1,1,1999,1999,1999,1999,1999,1999,1999,2021,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2021,1999,1999,22,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
20041280050000,2004128005,1,1,2014,2015,2015,2015,2015,2015,2015,2015,2022,2025,2022,2026,2026,2026,12,2015,2026,2,2,FALSE,2015,2014,2015,1,TRUE,TRUE,2536743,2014-03-19,2014,2014-04-24,1,COMPLETE,447 W 42ND ST,"ERECT A NEW 2 STORY MASONRY (3B CONST.) SINGLE FAMILY HOME WITH BASEMENT, REAR WOOD DECK AND 2 CAR DETACHED FRAME (4A CONST.)  GARAGE.AS PER PLANS**CERTIFIED CORRECTIONS- - SUBJECT TO FIELD INSPECTIONS & AUDIT **",1,1,1,TRUE,TRUE,TRUE,TRUE
20041280060000,2004128006,1,1,2014,2016,2016,2016,2016,2014,2016,2015,2022,2025,2022,2026,2020,2026,26,1999,2026,4,3,TRUE,2015,2014,2016,1,TRUE,TRUE,2536742,2014-03-19,2014,2014-04-24,1,COMPLETE,443 W 42ND ST,"ERECT A NEW 2 STORY MASONRY (3B CONST.) SINGLE FAMILY HOME WITH BASEMENT, REAR WOOD DECK AND 2 CAR DETACHED FRAME (4A CONST.)  GARAGE.",2,2,0,TRUE,TRUE,TRUE,TRUE
20041280070000,2004128007,1,1,2003,2004,2004,2004,2004,2003,2004,2004,2022,2025,2022,2026,2020,2026,23,2004,2026,2,2,FALSE,2004,2003,2004,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041280160000,2004128016,1,1,2004,2005,2005,2005,2005,2004,2005,2005,2022,2025,2022,2026,2020,2026,22,2005,2026,2,2,FALSE,2005,2004,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
20041280290000,2004128029,1,1,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,13,1999,2011,2,1,TRUE,2011,2010,2010,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
20041280380000,2004128038,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
20041280430000,2004128043,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2021,2026,20,2007,2026,2,2,FALSE,2007,2006,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
20041280450000,2004128045,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,3,3,FALSE,2007,2006,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
20041280480000,2004128048,1,1,2008,2009,2009,2009,2009,2008,2009,2012,2022,2025,2022,2026,2020,2026,15,2012,2026,2,2,FALSE,2012,2008,2009,4,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
20041290170000,2004129017,1,1,2021,2021,2021,2021,2021,2021,2021,2021,2022,2025,2022,2026,2026,2026,19,1999,2026,2,1,TRUE,2021,2021,2021,0,FALSE,TRUE,3081719,2019-11-13,2019,2019-12-10,1,COMPLETE,517 W 42ND PL,ERECT NEW TWO STORY MASONRY SINGLE FAMILY HOME AND DETACHED FRAME TWO CAR GARAGE AS PER PLANS,0,0,0,TRUE,TRUE,TRUE,TRUE
20041290270000,2004129027,1,1,2004,2007,2007,2007,2007,2007,2007,2005,2022,2025,2022,2026,2026,2026,22,2005,2026,2,2,FALSE,2005,2004,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,FALSE,TRUE,TRUE,TRUE
