project_id,construction_year,selected_source_addresses,component_pins,component_count,selected_vintage,source_row_ids,assessor_land_sqft,project_land_area_sqft,assessor_to_parcel_land_ratio,land_area_agrees_within_10pct,land_area_agrees_within_25pct,exact_construction_year_components,geography_status,requested_components,resolved_components,collapsed_components,within_1500ft,within_500ft,candidate_status,decision_reason,land_review_required,land_review_reason
commercial_13362150350000,2015,2229 N MILWAUKEE CHICAGO,13362150350000/13362150360000/13362150370000/13362150380000/13362150390000/13362150440000,6,2024,59391,34554,34071.22840012144,1.014169480307814,TRUE,TRUE,TRUE,complete_construction_year_geometry,6,6,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_13362250430000,2018,2031 N MILWAUKEE CHICAGO,13362250430000/13362250440000,2,2024,59397,13683,13843.318607577125,0.9884190625007089,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13362290490000,2019,2556 W ARMITAGE CHICAGO,13362290490000/13362290500000/13362290510000,3,2024,59402,9375,9286.839992413295,1.0094930038267833,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13362300400000,2007,2010 N MILWAUKEE CHICAGO,13362300400000/13362300410000,2,2024,59405,12119,11100.002199964598,1.091801585412177,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13363050010000,2017,2923 W ARMITAGE CHICAGO,13363050010000/13363050020000/13363050030000/13363050040000/13363050050000,5,2024,59417,18010,17928.877104189247,1.0045247058886804,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13363150240000,2017,1854 N CALIFORNIA CHICAGO,13363150240000,1,2024,59427,5000,5007.898187387269,0.9984228538417252,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13363150560000,2017,1814 N CALIFORNIA,13363150560000/13363150570000,2,2021,79751,5016,5016.113754980266,0.9999773220892064,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_13363150590000,2017,1810 N CALIFORNIA,13363150580000/13363150590000,2,2021,79752,5018,5017.558958102018,1.000087899694187,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_13363160220000,2011,1705 N KEDZIE CHICAGO,13363160220000/13363160230000,2,2024,59428,6945,7369.618999850005,0.942382503103804,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13364030160000,2014,2513 W ARMITAGE CHICAGO,13364030160000,1,2024,59451,44890,44073.706401117146,1.0185211017075289,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_13364160400000,2008,1800 N WESTERN CHICAGO,13364160400000,1,2024,59457,12839,12860.038199322298,0.9983640640100582,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14051050140000,2014,1303 W DEVON CHICAGO,14051050140000,1,2024,39843,6020,6117.744000166655,0.9840228685338922,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14051050280000,2014,6355 N WAYNE CHICAGO,14051050280000,1,2024,39844,6115,6100.878199848637,1.0023147159619927,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14062250100000,2006,1818 W PETERSON CHICAGO,14062250100000,1,2024,39757,28835,27760.675799913704,1.0386994973692116,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14073220300000,2022,2154 W LAWRENCE CHICAGO,14073220300000/14073220310000/14073220320000/14073220330000/14073220340000,5,2024,39930,19250,19128.213347202454,1.006366859810007,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14074180020000,2011,1809 W ARGYLE CHICAGO,14074180020000,1,2024,40403,125127,124640.84300041408,1.003900463025465,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14083090220000,2019,4918 N CLARK CHICAGO,14083090220000/14083090250000/14083090260000/14083090270000,4,2024,40117,18786,18801.43407993391,0.9991791009202652,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14172010070000,2021,4750 N WINTHROP CHICAGO,14172010070000,1,2024,41225,19580,19579.519937194884,1.0000245186197954,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14172030160000,2021,4714 N SHERIDAN CHICAGO,14172030160000,1,2024,41087,10500,10403.17202037014,1.0093075438376164,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14174150060000,2017,931 W BELLE PLAINE CHICAGO,14174150060000/14174150070000,2,2024,40128,11548,12340.111636962623,0.9358100104548492,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14181020390000,2018,2249 W LAWRENCE CHICAGO,14181020390000,1,2024,40050,7360,7333.789782543667,1.003573898111822,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14181140140000,2019,4650 N DAMEN CHICAGO,14181140140000/14181140210000,2,2024,40169,9909,9897.49599924311,1.001162314261887,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14184220370000,2013,1628 W IRVING PARK CHICAGO,14184220370000,1,2024,39831,6538,6537.755954540966,1.000037328627855,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14192190050000,2007,3726 N LINCOLN CHICAGO,14192190050000/14192190060000,2,2024,39824,7108,7053.331200070679,1.0077507773814411,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14194130180000,2018,3462 N LINCOLN CHICAGO,14194130180000,1,2024,40253,5648,6221.497892212123,0.9078199652000188,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14194140510000,2016,1738 W ROSCOE CHICAGO,14194140510000,1,2024,40385,5591,2781.3470049723983,2.010177079668448,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14201220170000,2019,1418 W ADDISON CHICAGO,14201220170000,1,2024,39967,7490,7475.409447416663,1.0019518064777548,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14201230040000,2019,3649 N SOUTHPORT CHICAGO,14201230040000/14201230050000,2,2024,40317,6000,6041.5780474264175,0.9931180153430065,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14202020070000,2019,929 W IRVING PARK CHICAGO,14202020070000/14202020080000,2,2024,39926,8540,8556.984160464606,0.9980151698137906,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14202060010000,2021,949 W DAKIN CHICAGO,14202060010000/14202060020000,2,2024,39965,22545,23381.43241031654,0.9642266395130059,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14202240190000,2022,1118 W PATTERSON CHICAGO,14202240190000/14202240200000,2,2024,39875,11868,11988.882905043489,0.9899170835180452,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,missing_or_nonpositive_building_area,FALSE,use_exact_construction_year_parcel_union
commercial_14203170390000,2018,3334 N SOUTHPORT CHICAGO,14203170390000,1,2024,39837,4990,5012.922397506423,0.9954273384487609,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14204020100000,2019,1050 W CORNELIA CHICAGO,14204020100000,1,2024,39966,2737,2785.791864965111,0.982485459312761,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14204030750000,2018,1025  ADDISON CHICAGO,14204030750000/14204030760000,2,2024,40195,93744,21637.718590200413,4.332434568330881,FALSE,FALSE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,missing_or_nonpositive_building_area,FALSE,use_exact_construction_year_parcel_union
commercial_14204200460000,2021,3312 N HALSTED CHICAGO,14204200460000,1,2024,39833,3125,3128.8906726730056,0.998756532880172,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14204250340000,2007,3221 N SHEFFIELD CHICAGO,14204250340000,1,2024,39776,6347,3174.013999849558,1.9996761199858715,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14211000120000,2017,730 W SHERIDAN CHICAGO,14211000120000,1,2024,39927,20600,20225.931193351746,1.0184945159296899,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14211020430000,2020,3835  BROADWAY CHICAGO,14211020430000,1,2024,40008,32476,4949.204477306455,6.561862648615938,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14211060470000,2021,3726 N LAKE SHORE CHICAGO,14211060470000/14211060480000,2,2024,40194,18130,18130.13101942092,0.9999927733880808,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14281130190000,2015,2950 N SHERIDAN CHICAGO,14281130190000/14281130200000,2,2024,39801,24287,24022.019999621785,1.011030712670391,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14292020060000,2007,3154 N KENMORE CHICAGO,14292020060000,1,2024,39779,5750,5735.60519983503,1.0025097264653753,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14293050560000,2011,1253 W DIVERSEY CHICAGO,14293050560000,1,2024,39814,4301,9749.42359981872,0.4411542852728209,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14294070630000,2008,2666 N HALSTED CHICAGO,14294070630000/14294071030000,2,2024,39798,6929,6898.687399435788,1.0043939663894164,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14294070660000,2006,2658 N HALSTED CHICAGO,14294070660000/14294070670000,2,2024,39802,6696,6657.041999774054,1.005852148781286,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14294070940000,2017,2616 N HALSTED CHICAGO,14294070940000,1,2024,39856,6200,6165.542780293152,1.0055886757962305,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_14294161030000,2014,878 W LILL CHICAGO,14294161030000,1,2024,39818,3123,4688.5439999156515,0.6660916480801254,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_14311090070000,2014,2366 N SEELEY CHICAGO,14311090070000/14311090080000/14311090090000,3,2024,59474,9062,9000.75799982925,1.0068040936298823,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14311100080000,2017,2359 N SEELEY CHICAGO,14311100080000/14311100090000/14311100100000,3,2024,59475,9525,9621.078790025786,0.990013719654246,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14311100110000,2017,2351 N SEELEY CHICAGO,14311100110000/14311100120000/14311100130000,3,2024,59476,9525,9610.483675498515,0.9911051640703108,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14311100140000,2017,2343 N SEELEY CHICAGO,14311100140000/14311100150000/14311100160000,3,2024,59477,9525,9603.17401059717,0.9918595653363249,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_14312120200000,2021,2111 N ELSTON CHICAGO,14312120200000/14312120210000,2,2024,59495,142556,142556.46458346117,0.9999967410565173,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_14312160460000,2021,2048 N WOOD CHICAGO,14312160460000,1,2024,59500,7808,7801.515329118818,1.0008312065807239,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_14313000500000,2018,1879 N MILWAUKEE CHICAGO,14313000500000/14313000510000/14313000520000,3,2024,59502,8800,8803.580632805824,0.9995932754006386,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14313220560000,2017,1743 N LEAVITT CHICAGO,14313220560000/14313220600000,2,2024,59516,57237,57238.07137285918,0.9999812821635411,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_14313260850000,2014,1655 N WESTERN CHICAGO,14313260850000,1,2024,59519,4984,19927.51099990867,0.25010649849962907,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14314140570000,2007,1635 W CORTLAND CHICAGO,14314140570000,1,2024,59532,7852,7851.616599721019,1.0000488307438489,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14314160030000,2014,1953 W BLOOMINGDALE CHICAGO,14314160030000/14314160040000,2,2024,59534,3840,3850.508800137148,0.9972708022023548,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_14321060130000,2006,1237 W FULLERTON CHICAGO,14321060130000,1,2024,42890,54638,10174.183600139511,5.370258897161124,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,TRUE,FALSE,review_required,student_housing_unit_definition_requires_review,FALSE,use_exact_construction_year_parcel_union
commercial_14333000110000,2018,1947 N HALSTED,14333000110000/14333001260000,2,2021,68720,24332,24332.016964897513,0.9999993027747129,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,TRUE,FALSE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
