project_id,permit_chain_id,permit_records,directly_matched_permits,permit_numbers,permit_addresses,address_keys,earliest_application_date,earliest_issue_date,latest_issue_date,permit_statuses,work_descriptions,distinct_unit_counts,unit_counts,unit_contexts,resolved_chain_units,chain_resolution
commercial_17344270230000,permit_chain_100213939,2,1,100213939/100280569,3751 S LANGLEY AVE / 517 E 38TH ST,3751 S LANGLEY/517 E 38TH,2007-11-30,2007-11-30,2009-03-06,COMPLETE,"100213939: CONSTRUCT NEW 3-STORY, 12 UNIT MULTIFAMILY DWELLING PER PLANS.CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION. || 100280569: OAKWOOD SHORES DEVELOPMENT PHASE IIB (BUILDING TYPE J)  ERECT (3) STORY, MULTI-FAMILY BUILDING.  GREEN PERMIT PROGRAM, CHICAGO GREEN HOMES PROJECT.  CERTIFICATE OF OCCUPANCY REQUIRED.  PROTOTYPE BASED ON OAKWOOD SHORES PHASE 2A PERMIT #100213939.",1,12,"100213939: 12 [CONSTRUCT NEW 3-STORY, 12 UNIT MULTIFAMILY DWELLING PER PLANS.CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.]",12,single_unit_count
commercial_17344270230000,permit_chain_100213944,1,1,100213944,554 E PERSHING RD,554 E PERSHING,2007-11-30,2007-11-30,2007-11-30,COMPLETE,"100213944: CONSTRUCT NEW 3-STORY, 10 UNIT MULTIFAMILLY DWELLING WITH MANAGEMENT OFFICE PER PLANS.CONDTIONAL PERMIT SUBJECT TO FIELD INSPECTION.",1,10,"100213944: 10 [CONSTRUCT NEW 3-STORY, 10 UNIT MULTIFAMILLY DWELLING WITH MANAGEMENT OFFICE PER PLANS.CONDTIONAL PERMIT SUBJECT TO FIELD INSPECTIO]",10,single_unit_count
commercial_17344330060000,permit_chain_100463422,1,1,100463422,720 E 38TH ST,720 E 38TH,2012-10-19,2012-10-19,2012-10-19,COMPLETE,"100463422: BUILDING TYPE G-2D (720-726 E 38TH ST) ERECT 3 STORY 12 DU MULTI-FAMILY BUILDING. GREEN PERMIT PROGRAM BENEFIT TIER II - BENEFIT TIER II (GREEN ROOF, EXCEPTIONAL WATER MANAGEMENT)",1,12,"100463422: 12 [BUILDING TYPE G-2D (720-726 E 38TH ST) ERECT 3 STORY 12 DU MULTI-FAMILY BUILDING. GREEN PERMIT PROGRAM BENEFIT TIER II - BENEFIT TIER II (GREEN ROOF, EXCEPTIO]",12,single_unit_count
commercial_17344330110000,permit_chain_100361640,1,1,100361640,3750 S COTTAGE GROVE AVE,3750 S COTTAGE GROVE,2010-09-02,2010-09-02,2010-09-02,COMPLETE,100361640: ERECT A 6 STORY TYPE 1A 76 DU NON-ASSISTED SENIOR HOUSING BUILDING (GOVERNMENT FUNDED APARTMENTS) WITH 10 SOLAR PANEL ASSEMBLIES. GREEN PERMIT PROGRAM BENEFIT TIER I.  CERTIFICATE OF OCCUPANCY REQUIRED.,1,76,100361640: 76 [ERECT A 6 STORY TYPE 1A 76 DU NON-ASSISTED SENIOR HOUSING BUILDING (GOVERNMENT FUNDED APARTMENTS) WITH 10 SOLAR PANEL ASSEMBLIES.],76,single_unit_count
commercial_19024290170000,permit_chain_100627244,2,1,100627244/B100763122,3246 W 47TH ST,3246 W 47TH,2016-11-21,2016-11-29,2018-05-21,COMPLETE,"100627244: FULL BUILDING PERMIT FOR CONSTRUCTION OF NEW 6-STORY RESIDENTIAL / COMMERCIAL BUILDING WITH 30 RESIDENTIAL UNITS ON THE 2ND TO 6TH FLOORS, APPRX. 2,000 SF OF COMMERCIAL SPACE ON THE 1ST FLOOR, 21 PARKING SPACES AND TRASH ENCLOSURE. || B100763122: CHANGE OF ELECTRICAL CONTRACTOR FOR ORIGINAL PERMIT #100627244",1,30,"100627244: 30 [FULL BUILDING PERMIT FOR CONSTRUCTION OF NEW 6-STORY RESIDENTIAL / COMMERCIAL BUILDING WITH 30 RESIDENTIAL UNITS ON THE 2ND TO 6TH FLOORS, APPRX. 2,000 SF OF COMMERCIAL SPACE ON THE 1ST FLOOR, 21 PARKING SPACES A]",30,single_unit_count
commercial_19111240120000,permit_chain_100621280,1,1,100621280,4951 S LAWNDALE AVE,4951 S LAWNDALE,2015-10-29,2015-10-29,2015-10-29,COMPLETE,100621280: NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 4951 SOUTH LAWNDALE AVENUE,1,3,100621280: 3 [NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 4951 SOUTH LAWNDALE AVENUE],3,single_unit_count
commercial_19111240120000,permit_chain_100621279,1,1,100621279,3630 W 49TH PL,3630 W 49TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621279: NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 3630 WEST 49TH PLACE,1,3,100621279: 3 [NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 3630 WEST 49TH PLACE],3,single_unit_count
commercial_19111240120000,permit_chain_100621281,1,1,100621281,3626 W 49TH PL,3626 W 49TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621281: NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 3626 WEST 49TH PLACE,1,3,100621281: 3 [NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 3626 WEST 49TH PLACE],3,single_unit_count
commercial_19111240120000,permit_chain_100621282,1,1,100621282,3622 W 49TH PL,3622 W 49TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621282: NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 3622 WEST 49TH PLACE,1,3,100621282: 3 [NEW CONSTRUCTION OF A 3 STORY 3 UNIT RESIDENTIAL BUILDING WITH 3 PARKING SPACES- 3622 WEST 49TH PLACE],3,single_unit_count
commercial_19111240120000,permit_chain_100621503,1,1,100621503,3650 W 50TH ST,3650 W 50TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621503: NEW CONSTRUCTION OF A 3 STORY 9 UNIT RESIDENTIAL BUILDING WITH 9 PARKING SPACES; 3650 WEST 50TH STREET/4957 SOUTH LAWNDALE AVENUE,1,9,100621503: 9 [NEW CONSTRUCTION OF A 3 STORY 9 UNIT RESIDENTIAL BUILDING WITH 9 PARKING SPACES; 3650 WEST 50TH STREET/4957 SOUTH LAWNDALE AVENUE],9,single_unit_count
commercial_19111240120000,permit_chain_100621519,1,1,100621519,3629 W 49TH PL,3629 W 49TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621519: NEW CONSTRUCTION OF A 3 STORY 6 UNIT BUILDING WITH 6 PARKING SPACES- 3629 WEST 49TH PLACE,1,6,100621519: 6 [NEW CONSTRUCTION OF A 3 STORY 6 UNIT BUILDING WITH 6 PARKING SPACES- 3629 WEST 49TH PLACE],6,single_unit_count
commercial_19111240120000,permit_chain_100621521,1,1,100621521,3625 W 49TH PL,3625 W 49TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621521: NEW CONSTRUCTION OF A 3 STORY 6 UNIT BUILDING WITH 6 PARKING SPACES; 3625 WEST 49TH PLACE,1,6,100621521: 6 [NEW CONSTRUCTION OF A 3 STORY 6 UNIT BUILDING WITH 6 PARKING SPACES; 3625 WEST 49TH PLACE],6,single_unit_count
commercial_19111240120000,permit_chain_100621522,1,1,100621522,3621 W 49TH PL,3621 W 49TH,2015-11-03,2015-11-03,2015-11-03,COMPLETE,100621522: NEW CONSTRUCTION OF A 3 STORY 6 UNIT BUILDING WITH 6 PARKING SPACES; 3621 WEST 49TH PLACE,1,6,100621522: 6 [NEW CONSTRUCTION OF A 3 STORY 6 UNIT BUILDING WITH 6 PARKING SPACES; 3621 WEST 49TH PLACE],6,single_unit_count
commercial_19191150430000,permit_chain_100757336,1,1,100757336,6834 W 65TH ST,6834 W 65TH,2018-07-03,2018-07-03,2018-07-03,COMPLETE,"100757336: SELF-CERT: ERECT NEW 2 STORY, III-B, 6DU TOWNHOME BUILDING AS PER PLANS  CURRENT USE: VACANT LAND/PROPOSED USE: RESIDENTIAL TOWNHOMES",1,6,"100757336: 6 [SELF-CERT: ERECT NEW 2 STORY, III-B, 6DU TOWNHOME BUILDING AS PER PLANS CURRENT USE: VACANT LAND/PROPOSED USE: RESIDENTIAL TOWNHOMES]",6,single_unit_count
commercial_19191150430000,permit_chain_100757340,1,1,100757340,6844 W 65TH ST,6844 W 65TH,2018-07-03,2018-07-03,2018-07-03,COMPLETE,"100757340: SELF-CERT: ERECT NEW 2 STORY, III-B, 6DU TOWNHOME BUILDING AS PER PLANS  CURRENT USE: VACANT LAND/PROPOSED USE: RESIDENTIAL TOWNHOMES",1,6,"100757340: 6 [SELF-CERT: ERECT NEW 2 STORY, III-B, 6DU TOWNHOME BUILDING AS PER PLANS CURRENT USE: VACANT LAND/PROPOSED USE: RESIDENTIAL TOWNHOMES]",6,single_unit_count
commercial_19232000170000,permit_chain_100526011,5,2,100526011/100529639/100564788/100627484/B100592212,3513 W 63RD ST,3513 W 63RD,2014-02-27,2014-02-27,2015-12-11,COMPLETE,"100526011: ""FOR FOUNDATION ONLY"" - PERMIT FOR A 2-STORY ADDITION TO AN EXISTING 2 STORY BUILDING TO CONVERT THE USE TO A MIX USE BUILDING CONTAINING A GROUP DOMESTIC VIOLENCE RESIDENCE INCLUDING 3 DWELLING UNITS AND 14 SLEEPING ROOMS ON THE SECOND FLOOR WITH GROUND FLOOR OFFICES AND RETAIL SPACES PER PLANS. || 100529639: RENOVATION OF EXISTING 2 STROY BUILDING AND A NEW 2 STORY ADDITION FOR A 17-UNIT, TYPE III-B MIXED-USED(OFFICES AND RETAIL)BUILDING, (REFERENCE TO PERMIT#100526011 ISSUED FOR FOUNDATIONS ONLY)   **CERTIFIED PLAN CORRECTIONS PROJECT - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS ** || 100564788: **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** REVISIONS TO: BUILDING ENVELOPE MATERIAL & STOREFRONT, MATERIAL CHANGES TO EXTERIOR FENCING, REMOVAL OF LOADING DOCK AT SOUTH EAST CORNER, LOADING AREA W/STRUCTURAL & INTERIOR STAIR 124,RELOCATE B LABEL DOOR TO BASEMENT VESTIBULE, NEW C LABEL DOOR @ OFFICE CORRIDOR (1 3/4"" SOLID CORE DOORS W/O CLOSERS) & OCCUPANCY COUNT, DOOR & WINDOW SCHEDULE @LOUNGE 205, RELOCATION OF LOW VOLTAGE EQUIPMENT & LOCATIONS, 2ND FLR ELEVATOR SHAFT NORTHEAST CORNER, ELECTRICAL & LIGHTING , AND REMOVAL OF GREASE TRAP AT KITCHEN SINK, WITH REVISION BUBBLE&DELTA 5 SYMBOL PER PLANS (PREVIOUS PERMIT 100529639)TO CONSTRUCT NEW 2 STORY ADDITION TO AN EXISTING 2 STORY BUILDING CONTAINING 17 UNITS(3 DU'S &14 SLEEPING ROOMS), FIRST FLOOR OFFICES AND RETAIL SPACES. || B100592212: CHANGE OF ELECTRICAL CONTRACTOR FROM ORIGINAL PERMIT.  BUILDING PERMIT #100564788 || 100627484: CHANGE VENT CONTRACTOR TO HTH MECHANICAL FOR PERMIT 100564788",2,3/17,"100526011: 3 [G TO CONVERT THE USE TO A MIX USE BUILDING CONTAINING A GROUP DOMESTIC VIOLENCE RESIDENCE INCLUDING 3 DWELLING UNITS AND 14 SLEEPING ROOMS ON THE SECOND FLOOR WITH GROUND FLOOR OFFICES AND RETAIL SPACES PER PLANS.] || 100564788: 17 [VIOUS PERMIT 100529639)TO CONSTRUCT NEW 2 STORY ADDITION TO AN EXISTING 2 STORY BUILDING CONTAINING 17 UNITS(3 DU'S &14 SLEEPING ROOMS), FIRST FLOOR OFFICES AND RETAIL SPACES.] || 100564788: 3 [MIT 100529639)TO CONSTRUCT NEW 2 STORY ADDITION TO AN EXISTING 2 STORY BUILDING CONTAINING 17 UNITS(3 DU'S &14 SLEEPING ROOMS), FIRST FLOOR OFFICES AND RETAIL SPACES.]",NA,conflicting_unit_counts
commercial_20021110010000,permit_chain_100881060,4,1,100881060/100944993/100947155/100959597,4149 S COTTAGE GROVE AVE,4149 S COTTAGE GROVE,2020-09-14,2021-04-07,2022-06-30,COMPLETE,"100881060: ERECT NEW 4 STORY TYPE 3B CONSTRUCTION 48 DWELLING UNITS, 2 RETAIL  SPACES, 27 SPACES INTERIOR PARKING, 23 EXTERIOR PARKING SPACES & TRASH ENCLOSURE AS PER PLAN. || 100944993: REVISION TO CHANGE OF PLUMBING CONTRACTOR PERMIT #100881060 TO PAWEL'S PLUMBING. || 100947155: REVISION TO PERMIT 100881060 ALT. CODE APPROVAL: CAST IRON ABOVE GROUND  TO PVC (INSTALLED IN AREA OF RESIDENTIAL OCCUPANCY) || 100959597: SPR 2019 CBC:REVISION TO PERMIT # 100881060 ISSUED 4/7/2021 TO INCLUDE NEW ROOF TOP DECK WITH 3 EXITS AS PER PLAN.",1,48,"100881060: 48 [ERECT NEW 4 STORY TYPE 3B CONSTRUCTION 48 DWELLING UNITS, 2 RETAIL SPACES, 27 SPACES INTERIOR PARKING, 23 EXTERIOR PARKING SPACES & TRASH ENCLOSURE AS PER]",48,single_unit_count
commercial_20021200190000,permit_chain_100879078,3,1,100879078/100971968/100973138,920 E 43RD ST,920 E 43RD,2020-07-09,2021-07-09,2022-07-07,COMPLETE,"100879078: ERECT NEW 4 STORY TYPE 3B CONSTRUCTION 33 DWELLING UNITS, 2 COMMERCIAL SPACES, 33 PARKING SPACES, & TRASH ENCLOSURE AS PER PLAN.BUILDING TO BE FULLY SPRINKLER UNDER A SEPARATE PERMIT.(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) || 100971968: CHANGE OF PLUMBING CONTRACTOR PERMIT #100879078 TO PAWELS PLUMBING INC. || 100973138: SPR 2019 CBC REVISIONS TO PERMIT # 100879078 ISSUED 7/9/2021 TO INCLUDE NEW ROOF TOP DECK WITH 3 EXITS AS PER PLAN.",1,33,"100879078: 33 [ERECT NEW 4 STORY TYPE 3B CONSTRUCTION 33 DWELLING UNITS, 2 COMMERCIAL SPACES, 33 PARKING SPACES, & TRASH ENCLOSURE AS PER PLAN.BUILDING TO BE FULLY SPRINKL]",33,single_unit_count
commercial_20023050190000,permit_chain_100761460,7,1,100761460/100845118/100858729/100863885/100959028/100977834/B100884723,4430 S DREXEL BLVD / 4444 S DREXEL BLVD,4430 S DREXEL/4444 S DREXEL,2018-06-20,2018-10-12,2022-07-01,COMPLETE,"100761460: ERECT 3 STORY 12 TOWN HOMES (4A CONSTRUCTION), 2 CAR GARAGE AT 1ST FLOOR FOR EACH TOWN HOME, ROOFTOP DECK AS PER PLAN. [SEE REVISION #100959028 TO: TO CHANGE BUILDING ADDRESS FROM 4444 S. DREXEL BLVD TO 4430; 4432; 4434; 4436; 4438(A,B,C,D); 4446(A,B); 4448(A,B) [AT (4) TOWNHOME BUILDING COMPLEX] || 100845118: REVISION TO CHANGE OF MASON AND CONCRETE CONTRACTORS.PERMIT#100761460 || 100858729: REVISION TO PERMIT#100761460 CHANGE PLUMBING CONTRACTOR TO A P PLUMBING INC. || 100863885: ALTERNATIVE CODE APPROVAL FOR PERMIT #100761460: USE PVC FOR BELOW & ABOVE GARAGE || B100884723: CHANGE OF ELECTRICAL CONTRACTOR FOR PERMIT #100761460 || 100959028: REVISION TO PERMIT #100761460 TO CHANGE BUILDING ADDRESS FROM 4444 S. DREXEL BLVD TO 4430, 4432, 4434, 4436, 4438, 4446, 4448 S DREXEL BLVD AT (4) EXISTING TOWNHOMES BUILDING COMPLEX (12 TOWNHOMES TOTAL). REFER TO THE SITE PLAN FOR THE ADDRESS CHANGES. THESE ADDRESS CHANGES WERE REQUESTED BY CDOT. || 100977834: REVISION TO PERMIT NO 100959028, TO CHANGE OWNER TO DREXEL DEVELOPMENT INC, CHANGE GC TO TM1 CONST. INC., CHANGE MASON TO B & K CONCRETE 01 AND R D Y CONSTRUCTION, INC, CHANGE PLUMBER TO ARIA PLUMBING, CHANGE VENT/REFRIG TO SOLARTECH HEATING",1,12,"100761460: 12 [ERECT 3 STORY 12 TOWN HOMES (4A CONSTRUCTION), 2 CAR GARAGE AT 1ST FLOOR FOR EACH TOWN HOME, ROOFTOP DECK AS PER PLAN. [SEE REV] || 100959028: 12 [4430, 4432, 4434, 4436, 4438, 4446, 4448 S DREXEL BLVD AT (4) EXISTING TOWNHOMES BUILDING COMPLEX (12 TOWNHOMES TOTAL). REFER TO THE SITE PLAN FOR THE ADDRESS CHANGES. THESE ADDRESS CHANGES WERE REQUESTED BY CDO]",12,single_unit_count
commercial_20112130420000,permit_chain_100776013,4,1,100776013/100815534/100818117/100836183,5055 S DORCHESTER AVE,5055 S DORCHESTER,2018-10-11,2018-11-05,2019-08-16,COMPLETE,"100776013: ERECT 4 STORY, 34 D.U. (3B CONSTRUCTION),11 CAR & 12 CAR GARAGES AT 1ST FLOOR, 11 EXTERIOR PARKING SPACES ON CONCRETE PAD, 6' HIGH 4' BY 18' MASONRY TRASH ENCLOSURE, ROOFTOP DECK, ROOFTOP STAIR ENCLOSURES AS PER PLAN. **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** || 100815534: REVISION TO PERMIT # 100776013 TO CHANGE PLUMBING CONTRACTOR TO SHIELD'S ENTERPRISES, INC. & CHANGE BRICK MASON CONTRACTOR TO NORTH SHORE ELITE HOMES, INC. || 100818117: REVISION TO PERMIT NO. 100776013; TO USE SCH 40 PVC PIPE AND FITTINGS FOR ALL WASTE AND VENT ABOVE AND BELOW GRADE || 100836183: REVISION TO PERMIT NO. 100776013 TO CHANGE PLUMBING CONTRACTOR TO EMERALD ISLE CONSTRUCTION INC",1,34,"100776013: 34 [ERECT 4 STORY, 34 D.U. (3B CONSTRUCTION),11 CAR & 12 CAR GARAGES AT 1ST FLOOR, 11 EXTERIOR PARKING SPACES ON CONCRETE PAD]",34,single_unit_count
commercial_20114050130000,permit_chain_100530347,1,1,100530347,5105 S HARPER AVE,5105 S HARPER,2014-03-07,2014-03-07,2014-03-07,COMPLETE,100530347: FOUNDATION ONLY FOR A 15 STORY NEW CONSTRUCTION MIXED USE BUILDING TO INCLUDE TWO (2) BELOW GRADE LEVELS OF PARKING AS ASSOCIATED SITE WORK AS PER PLANS.,0,,NA,NA,no_unit_count
commercial_20114050130000,permit_chain_100547874,1,1,100547874,5105 S HARPER AVE,5105 S HARPER,2014-07-02,2014-07-24,2014-07-24,COMPLETE,100547874: INSTALL FREE STANDING PEINER SK415 PER PLAN,0,,NA,NA,no_unit_count
commercial_20114050130000,permit_chain_100560443,6,1,100560443/100607587/100615092/100642250/B100630540/B100633675,5104 S LAKE PARK AVE / 5105 S HARPER AVE / 5118 S LAKE PARK AVE,5104 S LAKE PARK/5105 S HARPER/5118 S LAKE PARK,2014-09-15,2014-09-15,2016-03-30,COMPLETE,"100560443: FULL BUILDING PERMIT FOR A 15 STORY NEW CONSTRUCTION MIXED USE BUILDING WITH 180 DWELLING UNITS (36 UNITS ARE AFFORDABLE HOUSING UNITS) TO INCLUDE TWO (2) BELOW GRADE LEVELS OF PARKING AS ASSOCIATED SITE WORK AS PER PLANS.  ****GREEN ROOF 7,700 SF || 100607587: NEW INTERIOR BUILDOUT TO RETAIL SPACE 2B IN NEW BUILDING.  BUILDING SHELL AND STRUCTURE TO REMAIN.  ORIGINAL APPROVED FOUNDATION PERMIT #:  D13040-01; BUILDING PERMIT #:  100560443.INTERIOR BUILDOUT CONSISTS OF NON-LOAD BEARING WALLS, CEILINGS, PLUMBING FIXTURES, MECHANICAL DUCTWORK, AND ELECTRICAL. || 100615092: PROPOSED INTERIOR BUIDOUT TO SUBMITTED SHELL BUILDING'S RETAIL SPACE 1A.  EXISTING SHELL BUILDING AND STRUCTURE TO REMAIN.  ORIGINAL APPROVED FOUNDATION PERMIT #: D13040-01: SHELL BUILDING PERMIT #: 100560443.INTERIOR BUILDOUT PERMIT SUBMITTAL CONSISTS OF NON-LOAD BEARING WALLS, CEILINGS, PLUMBING FIXTURES, MECHANICAL DUCTWORK AND ELECTRICAL FOR A PROPOSED WHOLE FOODS MARKET- GROCERY/ MERCHANTILE [USE/ OCCUPANCY]. || B100630540: PLEASE CHANGE ELECTRICAL CONTRACTORS NAME ON PERMIT #100615092 TO MTS TITAN ELECTRIC || B100633675: CHANGE OF ELECTRICAL CONTRACTOR FOR ORIGINAL BUILDING PERMIT #100607587 || 100642250: CHANGE PLUMBER TO EWING-DOHERTY FOR PERMIT 100607587",2,36/180,100560443: 180 [FULL BUILDING PERMIT FOR A 15 STORY NEW CONSTRUCTION MIXED USE BUILDING WITH 180 DWELLING UNITS (36 UNITS ARE AFFORDABLE HOUSING UNITS) TO INCLUDE TWO (2) BELOW GRADE LEVELS OF PARKING AS ASSOCIA] || 100560443: 36 [FULL BUILDING PERMIT FOR A 15 STORY NEW CONSTRUCTION MIXED USE BUILDING WITH 180 DWELLING UNITS (36 UNITS ARE AFFORDABLE HOUSING UNITS) TO INCLUDE TWO (2) BELOW GRADE LEVELS OF PARKING AS ASSOCIATED SITE W],NA,conflicting_unit_counts
commercial_20114050130000,permit_chain_100575582,1,1,100575582,5105 S HARPER AVE,5105 S HARPER,2015-01-12,2015-02-23,2015-02-23,COMPLETE,100575582: INSTALLATION OF SINGLE 8000LBS TEMPORARY CONSTRUCTION HOIST,0,,NA,NA,no_unit_count
commercial_20143060140000,permit_chain_100764007,5,3,100764007/100773049/100796476/100850476/B100773229,1156 E 61ST ST,1156 E 61ST,2018-05-24,2018-05-25,2020-06-25,COMPLETE,"100764007: CAISSONS ONLY: CAISSONS FOR PROPOSED 7 & 16 STORY TOWERS SET ON AND CONNECTED BY A 1 STORY PODIUM. BUILDING WILL BE A 1309 BED DORMITORY WITH COMMONS AREAS, DINING AND MECHANICAL PENTHOUSE ON 16 STORY TOWER ALL AS PER PLANS. NO GRADE BEAMS, SLAB ON GRADE OR CAISSON CAPS IN THIS PERMIT SCOPE. NO UNDERGROUND ELECTRICAL OR PLUMBING IN PERMIT SCOPE. || 100773049: PD-43 DEVELOPER SERVICES 1156 E 61ST ST-FULL BUILDING PERMIT, NEW CONST. SCOPE INCLUDES CAISSON CAPS, GRADE BEAMS, BUILDING AND SITE WORK FOR PROPOSED 7 & 16 STORY TOWERS SET ATOP A 1 STORY PODIUM, 1309 BED DORMITORY WITH MECH. PENTHOUSE PER PLANS. CAFETERIA, SERVERY AND KITCHEN BUILD OUT NIC UNDER SEPARATE PERMIT SCOPE. CAISSON PERMIT #100764007. || 100796476: **DEVELOPER SERVICES** INTERIOR BUILD-OUT OF GROUND FLOOR DINING COMMONS KITCHEN AND SERVERY AND ASSOCIATED MEP ONLY. DINING COMMONS ASSOCIATED WITH NEW CONNECTED 7 & 16 STORY TOWERS OF A 1309 BED DORMITORY BUILDING THAT IS UNDER SEPARATE PERMIT.CAISSON ONLY PERMIT #:100764007  FULL BUILDING PERMIT #:100773049 || 100850476: ***DIRECT DEVELOPER SERVICES*** REVISION TO FULL BUILDING PERMIT #100773049 FOR PROPOSED 7 & 16 STORY , DORMITORY FOR THE UNIVERSITY OF CHICAGO TO INCLUDE CONVERTING PREVIOUSLY APPROVED STUDY ROOM INTO A COMMUNITY ROOM. || B100773229: 'TEMPORARY SVC.'-INSTALL (1) 2000 AMP. TEMP.SVC FOR CRANES & TEMPORARY LIGHTING, DURING CONSTRUCTION -  FULL BLDG. PERMIT - # 100773049,    CAISSONS-PERMIT # 100764007.        UNIVERSITY OF CHICAGO BUILDING",0,,NA,NA,no_unit_count
commercial_20143060140000,permit_chain_100772406,1,1,100772406,1156 E 61ST ST,1156 E 61ST,2018-07-30,2018-08-07,2018-08-07,COMPLETE,"100772406: WEST TOWER CRANE: FOUNDATION DESIGN AND SET-UP FOR THE INSTALLATION AND OPERATION OF A PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS",0,,NA,NA,no_unit_count
commercial_20143060140000,permit_chain_100772401,1,1,100772401,1156 E 61ST ST,1156 E 61ST,2018-08-09,2018-08-17,2018-08-17,COMPLETE,"100772401: EAST TOWER CRANE: FOUNDATION DESIGN AND SET-UP FOR THE INSTALLATION AND OPERATION OF A PEINER SK415 TEMPORARY TOWER CRANE, AS PER PLANS.",0,,NA,NA,no_unit_count
commercial_20143060140000,permit_chain_100789285,1,1,100789285,1156 E 61ST ST,1156 E 61ST,2018-10-25,2018-11-08,2018-11-08,COMPLETE,100789285: *** HOIST PERMIT *** DUAL 8000LB RACK AND PINION ELEVATOR,0,,NA,NA,no_unit_count
commercial_20143060140000,permit_chain_100793407,1,1,100793407,1156 E 61ST ST,1156 E 61ST,2018-11-19,2018-11-28,2018-11-28,COMPLETE,100793407: *** HOIST PERMIT *** SINGLE 8000LB RACK AND PINION ELEVATOR,0,,NA,NA,no_unit_count
commercial_20143060140000,permit_chain_100794797,1,1,100794797,1156 E 61ST ST,1156 E 61ST,2018-12-12,2019-03-15,2019-03-15,COMPLETE,100794797: *** HOIST PERMIT *** SINGLE 8000LB RACK AND PINION ELEVATOR,0,,NA,NA,no_unit_count
commercial_20151060280000,permit_chain_100157103,1,1,100157103,333 E 55TH PL,333 E 55TH,2007-01-10,2007-01-10,2007-01-10,COMPLETE,100157103: CONSTRUCT NEW 4-STORY 27 UNIT APARTMENT BUILDING PER PLANS.,1,27,100157103: 27 [CONSTRUCT NEW 4-STORY 27 UNIT APARTMENT BUILDING PER PLANS.],27,single_unit_count
commercial_20151060280000,permit_chain_100157104,1,1,100157104,338 E 56TH ST,338 E 56TH,2007-01-10,2007-01-10,2007-01-10,COMPLETE,100157104: CONSTRUCT NEW 4-STORY 27 UNIT APARTMENT BUILDING PER PLANS.,1,27,100157104: 27 [CONSTRUCT NEW 4-STORY 27 UNIT APARTMENT BUILDING PER PLANS.],27,single_unit_count
commercial_20153010080000,permit_chain_100163994,1,1,100163994,46 E 60TH ST,46 E 60TH,2009-12-17,2009-12-18,2009-12-18,COMPLETE,100163994: NEW 3-STORY RESIDENCE WITH 9 DWELLING UNITS AND PARKING ON GRADE,1,9,100163994: 9 [NEW 3-STORY RESIDENCE WITH 9 DWELLING UNITS AND PARKING ON GRADE],9,single_unit_count
commercial_20153020050000,permit_chain_100185626,1,1,100185626,108 E 60TH ST,108 E 60TH,2007-06-22,2009-12-18,2009-12-18,COMPLETE,100185626: NEW 3-STORY RESIDENTIAL WITH 16 DU BUILDING AS PER PLANS,1,16,100185626: 16 [NEW 3-STORY RESIDENTIAL WITH 16 DU BUILDING AS PER PLANS],16,single_unit_count
commercial_20153020050000,permit_chain_100185763,1,1,100185763,120 E 60TH ST,120 E 60TH,2007-06-25,2009-12-18,2009-12-18,COMPLETE,100185763: NEW 3-STORY RESIDENTIAL BUILDING WITH 19 DWELLING UNITS,1,19,100185763: 19 [NEW 3-STORY RESIDENTIAL BUILDING WITH 19 DWELLING UNITS],19,single_unit_count
commercial_20153100130000,permit_chain_100578560,1,1,100578560,310 E 61ST ST,310 E 61ST,2015-06-25,2015-09-30,2015-09-30,COMPLETE,"100578560: 12 DU, 3 STORY  METAL STUD WALL BEARING WITH BRICK VENEER NEW CONSTRUCTION.",1,12,"100578560: 12 [12 DU, 3 STORY METAL STUD WALL BEARING WITH BRICK VENEER NEW CONSTRUCTION.]",12,single_unit_count
