project_id,source_family,project_kind,component_pins,component_count,construction_year,dwelling_units,building_sqft,land_sqft,class_values,source_row_ids,permit_chain_ids,permit_numbers,direct_permit_ids,year_source,units_source,building_source,land_source,current_distance_m,current_within_1500ft,selected_vintage,selected_source_addresses,selected_property_type_use,selected_property_description,observed_2021,observed_2024,selected_vintage_conflict,stable_component_membership,substantive_unit_change,substantive_building_change,substantive_land_change,selected_parser_repair,selected_parser_residue,same_address_cross_family,documented_manual_case,student_housing,permit_unit_mismatch,permit_unit_evidence,documented_case_pins,documented_case_actions,documented_case_evidence,documented_case_confidence,candidate_status,decision_reason,units_2021,units_2024,permit_addresses,addresses_with_unit_counts,addresses_with_resolved_units,resolved_address_unit_sum,resolved_permit_unit_values,resolved_permit_address_evidence,unit_permit_chain_ids,unit_permit_numbers,unit_permit_addresses,unit_permit_counts,unit_permit_contexts,unit_permit_descriptions,stable_two_vintages,changed_two_vintages,only_2021,only_2024,permit_supports_2021,permit_supports_2024,source_count_pattern,recommended_units,recommended_units_source,unit_review_required,unit_review_reason
commercial_17041120710000,commercial,commercial_entity_family,17041120710000,1,2022,48,48834,23901,commercial_2024,42874,permit_chain_100891575,100891575/100891579/100891583/100910286/100910287/100910288/100961876/100962785/100962786,3144794/3144798/3144802/3170470/3170471/3170472/3243454/3244813/3244815,commercial_2024_rows:42874,commercial_2024_apartment_unit_sum_rows:42874,commercial_2024_rows:42874,commercial_2024_rows:42874,165.60606708718976,TRUE,2024,1457 N HALSTED CHICAGO,Multifamily-SAP35,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3/16,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,NA,48,3,3,2,NA,16,711 W SCHILLER=16 | 749 W SCHILLER=16,permit_chain_100891575,100891575/100891579/100891583/100910286/100910287/100910288/100917473/100917474/100917483/100961876/100962785/100962786/B100924165,711 W SCHILLER ST / 731 W SCHILLER ST / 749 W SCHILLER ST,3/16,"100891575: 16 [DIRECT DEVELOPER SERVICES* 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING WITH 9 OUTDOOR PARKING SPACES. OCCUPANCY GROUPS R-2, TYPE V-A CONSTRUCTION. SCHI] || 100891579: 16 [DIRECT DEVELOPER SERVICES* 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING WITH 9 OUTDOOR PARKING SPACES. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHIL] || 100891583: 16 [DDS 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING AND LEASING OFFICE WITH 9 OUTDOOR PARKING SPACES, OCCUPANCY GROUP R-2, TYPE V-A] || B100924165: 3 [PVC CONDUITS, ENCASED IN CONCRETE, FOR COMMONWEALTH EDISON PRIMARY FEEDER RING TO TRANSFORMERS AT (3) DWELLING UNIT APARTMENT BUILDINGS. CONDUITS FEED TRANSFORMERS FOR PERMITS #100891575, #100891579 AND #100891583]","100891575: DIRECT DEVELOPER SERVICES* 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING WITH 9 OUTDOOR PARKING SPACES. OCCUPANCY GROUPS R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 1 OF 3. PLAN REVIEW FOR ALL 3 BUILDINGS TO OCCUR UNDER THIS PERMIT. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100891579: DIRECT DEVELOPER SERVICES* 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING WITH 9 OUTDOOR PARKING SPACES. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 2 OF 3. PLAN REVIEW TO OCCUR UNDER PERMIT 100891575. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100891583: DDS 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING AND LEASING OFFICE WITH 9 OUTDOOR PARKING SPACES, OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 3 OF 3. PLAN REVIEW TO OCCUR UNDER PERMIT 100891575 CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100917473: REVISION TO PERMIT#100891575 ALT. CODE APPROVAL:USE PVC FOR DRAIN AND VENT PIPE FOR NEW CONSTRUCTION 4 STORY MULTI UNIT BUILDING. || 100917474: REVISION TO PERMIT#100891579 ALT. CODE APPROVAL:USE PVC FOR DRAIN AND VENT PIPE. NEW CONSTRUCTION 4 STORY MULTI UNIT BUILDING. || 100917483: REVISION TO PERMIT#100891583 ALT. CODE APPROVAL:USE PVC FOR DRAIN AND VENT PIPE. NEW CONSTRUCTION 4 STORY MULTI UNIT BUILDING. || 100910286: DDS 2019 CBC, PD 1075: REVISION TO PERMIT 100891575. REVISION TO WATER SERVICE PLANS/LAYOUT OF METER AND CONNECTION, ELECTRICAL SERVICE AND METER LAYOUT, AND STRUCTURAL FOUNDATION WALL DETAIL. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 1 OF 3. PERMIT DRAWINGS FOR ALL 3 BUILDINGS UNDER THIS PERMIT NUMBER.CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100910287: DDS 2019 CBC, PD 1075: REVISION TO PERMIT 100891579. REVISE WATER SERVICE PLANS/LAYOUT OF METER AND CONNECTION, ELECTRICAL SERVICE AND METER LAYOUT, AND STRUCTURAL FOUNDATION WALL DETAIL. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 2 OF 3. DRAWINGS UNDER PERMIT 100910286.CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100910288: DDS 2019 CBC, PD 1075: REVISION TO PERMIT 100891583. REVISION TO WATER SERVICE PLANS/LAYOUT OF METER AND CONNECTION, ELECTRICAL SERVICE AND METER LAYOUT, AND STRUCTURAL FOUNDATION WALL DETAIL. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 3 OF 3. DRAWINGS PERMIT 100910286. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || B100924165: INSTALL 4"" AND 5"" PVC CONDUITS, ENCASED IN CONCRETE, FOR COMMONWEALTH EDISON PRIMARY FEEDER RING TO TRANSFORMERS AT (3) DWELLING UNIT APARTMENT BUILDINGS. CONDUITS FEED TRANSFORMERS FOR  PERMITS  #100891575, #100891579 AND #100891583. || 100961876: DDS 2019 CBC, PD 1075: REVISION TO PERMITS 100891575 AND 100910286. INCORPORATION OF ALTERNATIVE CODE APPROVALS AND ENGINEERING JUDGMENTS FOR REVISED WALL TYPES AND WALL PENETRATIONS. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 1 OF 3. PERMIT DRAWINGS FOR ALL 3 BUILDINGS UPLOADED UNDER THIS PERMIT. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100962785: DDS 2019 CBC, PD 1075: REVISION TO PERMITS 100891579 AND 100910287. INCORPORATION OF ALTERNATIVE CODE APPROVALS AND ENGINEERING JUDGMENTS FOR REVISED WALL TYPES AND WALL PENETRATIONS. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 2 OF 3. PERMIT DRAWINGS UPLOADED UNDER PERMIT 100961876.CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING || 100962786: DDS 2019 CBC, PD 1075: REVISION TO PERMITS 100891583 AND 100910288. INCORPORATION OF ALTERNATIVE CODE APPROVALS AND ENGINEERING JUDGMENTS FOR REVISED WALL TYPES AND WALL PENETRATIONS. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 3 OF 3. PERMIT DRAWINGS UPLOADED UNDER PERMIT 100961876. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,48,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17041130820000,commercial,commercial_entity_family,17041130820000/17041130840000,2,2001,16,9384,8119,commercial_2024,42875,NA,NA,NA,commercial_2024_rows:42875,commercial_2024_apartment_unit_sum_rows:42875,commercial_2024_rows:42875,commercial_2024_rows:42875,40.11959843157587,TRUE,2024,1427 N HALSTED CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,8,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,16,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_17041410320000,commercial,commercial_entity_family,17041410320000,1,2016,9,20176,4644,commercial_2024,43087,permit_chain_100475596,100475596,2442013,commercial_2024_rows:43087,commercial_2024_apartment_unit_sum_rows:43087,commercial_2024_rows:43087,commercial_2024_rows:43087,96.29239381079256,TRUE,2024,500 W DIVISION CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,9,9,1,1,1,8,8,500 W DIVISION=8,permit_chain_100475596,100475596/100511022/100541179/100564668/100570134/B100540778,500 W DIVISION ST,8,100475596: 8 [ERECT 8 D.U. MASONRY BUILDING WITH ATTACHED 8 CAR MASONRY GARAGE AS PER PLAN.],100475596: ERECT 8 D.U. MASONRY BUILDING WITH ATTACHED 8 CAR MASONRY GARAGE AS PER PLAN. || 100511022: CHANGE GC TO IMVM INC AND MASON TO CODEX FOR PERMIT 100475596 || B100540778: CHANGE OF ELECTRICAL CONTRACTOR FOR ORIGINAL PERMIT #100475596 || 100541179: CHANGE OF HVAC CONTRACTOR FROM PMV CONSTRUCTION TO ZENEK HEATING AND COOLING IN EXISTING PERMIT #100475596 || 100564668: REVSION TO PERMIT #100475596 TO CHANGE THE GENERAL CONTRACTOR TO #1 RABBIT INC || 100570134: REVISION TO PERMIT # 100475596 ISSUED 7/17/2013 TO CHANGE THE GC TO ALGUMIN INC.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,9,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17041420020000,commercial,commercial_entity_family,17041420020000/17041420040000/17041420060000/17041420070000/17041420080000/17041420090000/17041420100000/17041420110000/17041420120000/17041420130000/17041420140000/17041420150000,12,2018,84,151823,37698,commercial_2024,42877,permit_chain_100623612/permit_chain_100657320/permit_chain_100713053,100623612/100657320/100713053,2708089/2767524/2860104,commercial_2024_rows:42877,commercial_2024_apartment_unit_sum_rows:42877,commercial_2024_rows:42877,commercial_2024_rows:42877,71.23555474284662,TRUE,2024,1224 N CLYBOURN CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,84,84,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,84,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17041440090000,commercial,commercial_entity_family,17041440090000,1,1999,88,111261,28396,commercial_2024,42878,NA,NA,NA,commercial_2024_rows:42878,commercial_2024_apartment_unit_sum_rows:42878,commercial_2024_rows:42878,commercial_2024_rows:42878,43.9942404624987,TRUE,2024,1311 N HALSTED CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,88,88,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,88,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042000120000,commercial,commercial_entity_family,17042000120000,1,2019,7,8682,2550,commercial_2024,43089,permit_chain_100793269,100793269,2991768,commercial_2024_rows:43089,commercial_2024_apartment_unit_sum_rows:43089,commercial_2024_rows:43089,commercial_2024_rows:43089,26.149991702687217,TRUE,2024,1511 N SEDGWICK CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,7,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,7,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042000430000,commercial,commercial_entity_family,17042000430000,1,2008,8,4000,3350,commercial_2024,43091,NA,NA,NA,commercial_2024_rows:43091,commercial_2024_apartment_unit_sum_rows:43091,commercial_2024_rows:43091,commercial_2024_rows:43091,217.9818808896376,TRUE,2024,1437 N SEDGWICK CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042000460000,commercial,commercial_entity_family,17042000460000/17042000470000,2,2009,10,18600,5100,commercial_2024,43092,NA,NA,NA,commercial_2024_rows:43092,commercial_2024_apartment_unit_sum_rows:43092,commercial_2024_rows:43092,commercial_2024_rows:43092,214.1082491733994,TRUE,2024,1431 N SEDGWICK CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,10,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,10,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042010020000,commercial,commercial_entity_family,17042010020000/17042010080000/17042010090000/17042010100000,4,2018,69,79458,13932,commercial_2024,43094,permit_chain_100644997,100644997,2746906,commercial_2024_rows:43094,commercial_2024_apartment_unit_sum_rows:43094,commercial_2024_rows:43094,commercial_2024_rows:43094,60.37654978247937,TRUE,2024,301 W NORTH CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,69,69,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,69,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042010030000,commercial,commercial_entity_family,17042010030000/17042010040000/17042010050000,3,2011,24,29419,10200,commercial_2024,43095,permit_chain_100227473/permit_chain_100228593/permit_chain_100432326,100227473/100228593/100432326,1897746/1899916/2355963,commercial_2024_rows:43095,commercial_2024_apartment_unit_sum_rows:43095,commercial_2024_rows:43095,commercial_2024_rows:43095,341.37377253976325,TRUE,2024,1539 N ORLEANS CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/24,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,24,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,24,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042020530000,commercial,commercial_entity_family,17042020530000/17042020540000,2,2024,7,12829,5100,commercial_2024,42868,permit_chain_100875014,100875014,3123741,commercial_2024_rows:42868,commercial_2024_apartment_unit_sum_rows:42868,commercial_2024_rows:42868,commercial_2024_rows:42868,109.45943623872324,TRUE,2024,1500 N WIELAND CHICAGO,"Multifamily-Mixed Use, Low rise (3 floors or less)",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,7,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17042021050000,commercial,commercial_entity_family,17042021050000,1,2017,61,57680,10935,commercial_2024,43097,permit_chain_100671923,100671923,2791440,commercial_2024_rows:43097,commercial_2024_apartment_unit_sum_rows:43097,commercial_2024_rows:43097,commercial_2024_rows:43097,32.923268075719186,TRUE,2024,1550 N WIELAND CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,61,61,1,1,1,60,60,1550 N WIELAND=60,permit_chain_100671923,100671923/100697702,1550 N WIELAND ST,60,100671923: 60 [DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION TYPE 1C CONSTRUCTION 6 STORY 60 UNIT RESIDENTIAL BUILDING WITH(42-DWELLING UNITS AND 18-EFFICIENCY UNITS); WITH GROUND FLOOR RETAIL SPAC],"100671923: DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION TYPE 1C CONSTRUCTION 6 STORY 60 UNIT RESIDENTIAL BUILDING WITH(42-DWELLING UNITS AND 18-EFFICIENCY UNITS); WITH GROUND FLOOR RETAIL SPACE.  TRANSIT ORIENTED DEVELOPMENT WITH 20 INTERNAL PARKING SPACES; 60-BICYCLE SPACES AND INTERNAL TRASH ROOM. || 100697702: CHANGE GC TO FBN CONSTNUCTION LLC & CHANGE PROPERTY OWNER TO 233 NORTH AVENUE JV, LLC FOR PERMIT 100671923",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,61,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042040030000,commercial,commercial_entity_family,17042040030000,1,2018,23,33894,6827,commercial_2024,43103,permit_chain_100740889,100740889/100755536/100767574/100767576,2905256/2930897/2950188/2950190,commercial_2024_rows:43103,commercial_2024_apartment_unit_sum_rows:43103,commercial_2024_rows:43103,commercial_2024_rows:43103,45.95709428475341,TRUE,2024,1553 N WELLS CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,23,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,23,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042040040000,commercial,commercial_entity_family,17042040040000/17042040050000/17042040060000,3,2020,35,41610,7490,commercial_2024,43104,permit_chain_100800021,100800021,3002768,commercial_2024_rows:43104,commercial_2024_apartment_unit_sum_rows:43104,commercial_2024_rows:43104,commercial_2024_rows:43104,28.396979840725965,TRUE,2024,157 W NORTH CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,35,35,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,35,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042050480000,commercial,commercial_entity_family,17042050480000/17042050580000/17042050590000/17042050600000,4,2019,50,47049,9675,commercial_2024,43110,permit_chain_100667564,100667564,2784519,commercial_2024_rows:43110,commercial_2024_apartment_unit_sum_rows:43110,commercial_2024_rows:43110,commercial_2024_rows:43110,101.53869391963568,TRUE,2024,1435 N WELLS CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,50,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,50,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042120010000,commercial,commercial_entity_family,17042120010000/17042120020000/17042120030000/17042120040000/17042120050000/17042120380000/17042120460000,7,2021,105,99503,16286,commercial_2024,43119,permit_chain_100782618/permit_chain_100836467,100782618/100814608/100836467,2975051/3027568/3063009,commercial_2024_rows:43119,commercial_2024_apartment_unit_sum_rows:43119,commercial_2024_rows:43119,commercial_2024_rows:43119,81.7175425035209,TRUE,2024,1367 N SEDGWICK CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105,NA,NA,NA,NA,review_required,component_membership_changed_across_vintages,105,105,1,1,1,105,105,343 W SCHILLER=105,permit_chain_100782618,100782618/100814608/100878811,343 W SCHILLER ST,105,100782618: 105 [** DIRECT DEVELOPER SERVICES PROJECT** - FOUNDATION ONLY- PERMIT FOR A PROPOSED 9 STORY 105 UNIT BUILDING WITH GROUND FLOOR RETAIL AS PER PLANS.] || 100814608: 105 [**DIRECT DEVELOPER SERVICES PROJECT** NEW 9 STORY 105 UNIT BUILDING WITH GROUND FLOOR RETAIL AS PER PLANS (FOUNDATION PERMIT ISSUED UNDER 100782618)],100782618: ** DIRECT DEVELOPER SERVICES PROJECT** - FOUNDATION ONLY-  PERMIT  FOR A PROPOSED  9 STORY 105 UNIT BUILDING WITH GROUND FLOOR RETAIL AS PER PLANS. || 100814608: **DIRECT DEVELOPER SERVICES PROJECT** NEW 9 STORY 105 UNIT BUILDING WITH GROUND FLOOR RETAIL AS PER PLANS (FOUNDATION PERMIT ISSUED UNDER 100782618) || 100878811: REVISION TO PERMIT#100814608 ADD VENT CONTRACTOR O-B INDUSTRIES INC.,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,stable_2021_2024,105,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042140160000,commercial,commercial_entity_family,17042140160000/17042140170000,2,2017,15,15416,7650,commercial_2024,43121,permit_chain_100667281,100667281,2784029,commercial_2024_rows:43121,commercial_2024_apartment_unit_sum_rows:43121,commercial_2024_rows:43121,commercial_2024_rows:43121,34.358706073998256,TRUE,2024,321 W EVERGREEN CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,8,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,15,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_17042150180000,commercial,commercial_entity_family,17042150180000/17042150530000/17042150540000,3,2018,60,69638,11988,commercial_2024,43124,permit_chain_100620146,100620146,2702025,commercial_2024_rows:43124,commercial_2024_apartment_unit_sum_rows:43124,commercial_2024_rows:43124,commercial_2024_rows:43124,37.36857887733986,TRUE,2024,1325 N WELLS CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,60,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,60,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042200150000,commercial,commercial_entity_family,17042200150000,1,2015,71,97901,31548,commercial_2024,43130,permit_chain_100494216/permit_chain_100515062,100494216/100515062,2478260/2514571,commercial_2024_rows:43130,commercial_2024_apartment_unit_sum_rows:43130,commercial_2024_rows:43130,commercial_2024_rows:43130,91.77032243088384,TRUE,2024,211 W SCOTT CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,71,71,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,71,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_17042200450000,commercial,commercial_entity_family,17042200220000/17042200450000,2,2022,89,100300,21161,commercial_2024,43131,permit_chain_100777756,100777756,2966960,commercial_2024_rows:43131,commercial_2024_apartment_unit_sum_rows:43131,commercial_2024_rows:43131,commercial_2024_rows:43131,53.780070587935306,TRUE,2024,236 W DIVISION CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24/65/89,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,89,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,89,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_17042210990000,commercial,commercial_entity_family,17042210990000/17042211000000/17042211010000/17042211020000,4,2014,250,335000,59883,commercial_2024,43134,NA,NA,NA,commercial_2024_rows:43134,commercial_2024_apartment_unit_sum_rows:43134,commercial_2024_rows:43134,commercial_2024_rows:43134,91.58860079552753,TRUE,2024,1225 N WELLS CHICAGO,"Multifamily-Mixed Use, High rise (13 floors +)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,250,250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,250,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
